x,y,z
-10,57,19
-4,56,20
-6,56,19
-12,61,20
-17,63,20
-23,63,20
-23,62,18
-21,62,17
-18,69,17
-17,76,19
-15,74,17
-11,70,14
6,62,9
18,54,11
22,50,24
15,51,24
-3,54,17
-12,58,12
-23,61,6
-23,60,5
-18,58,8
-15,57,9
-10,52,11
-8,51,13
-11,47,14
-14,47,14
-17,50,14
-20,52,15
-21,54,15
-20,64,18
-19,76,20
-32,110,34
-30,95,35
-19,76,21
-16,73,18
-16,72,14
-16,73,17
-21,68,19
-21,63,19
-16,59,18
-14,59,16
-14,65,13
-15,68,13
-17,69,12
-18,70,12
-17,72,10
-16,73,10
-15,74,9
-14,74,7
-12,74,6
-11,74,3
-10,76,0
-12,92,-2
-15,74,5
-20,62,34
-18,58,37
-10,52,28
-7,51,24
3,38,21
6,32,19
0,28,10
-2,32,9
-12,50,14
-37,79,26
-46,89,31
-45,80,29
-36,70,26
-20,63,24
-17,63,22
-7,69,20
-6,70,21
-12,65,23
-19,61,24
-31,67,23
-40,84,29
-35,65,29
-26,61,22
-25,77,13
-25,88,13
-26,101,20
-21,84,18
-15,73,14
-6,66,10
-4,67,9
-7,72,7
-8,72,7
-14,69,7
-16,67,7
-18,59,6
-17,57,4
-15,51,2
-15,49,0
-14,52,2
-14,53,4
-13,54,6
-12,60,6
-15,92,7
-19,72,14
-18,71,17
-18,77,26
-19,91,29
-20,92,28
-11,80,29
-2,64,25
-13,59,13
-11,62,20
-12,66,24
-15,62,24
-19,62,22
-24,56,20
-26,52,20
-24,44,19
-22,43,19
-19,53,21
-19,65,25
-18,67,26
-16,67,24
-17,77,23
-26,100,35
-24,83,30
-16,76,7
-18,81,6
-21,96,16
-23,101,21
-25,93,17
-20,87,13
-13,78,7
-13,76,6
-13,74,4
-14,71,3
-14,64,3
-14,60,4
-13,53,4
-12,50,4
-13,42,4
-13,35,4
-13,34,5
-11,38,7
-11,43,10
-13,63,18
-11,75,16
-9,95,4
-12,87,6
-16,98,25
-23,111,35
-35,114,35
-31,100,23
-15,75,22
-6,66,20
-1,57,15
-4,56,14
-19,59,15
-30,55,16
-33,53,13
-31,47,11
-27,45,14
-24,45,20
-24,48,23
-22,62,26
-20,68,25
-17,77,24
-17,89,26
-21,102,38
