x,y,z
-28,-53,17
-25,-52,19
-24,-51,19
-25,-52,20
-23,-55,27
-30,-54,23
-31,-53,22
-38,-59,15
-40,-71,15
-36,-69,23
-34,-66,22
-30,-67,19
-26,-65,17
-23,-63,14
-27,-63,12
-30,-56,11
-34,-54,10
-36,-48,10
-34,-46,11
-30,-43,10
-29,-45,10
-30,-47,9
-31,-48,10
-33,-45,11
-33,-44,11
-33,-44,11
-34,-45,11
-35,-45,12
-38,-45,15
-37,-49,16
-38,-72,12
-37,-83,12
-31,-80,18
-28,-68,20
-23,-52,20
-23,-58,15
-27,-65,13
-25,-66,13
-26,-61,19
-28,-56,17
-27,-50,15
-26,-44,12
-24,-45,12
-26,-48,11
-26,-53,11
-24,-58,16
-23,-57,18
-18,-51,21
-15,-52,23
-17,-55,24
-20,-56,24
-30,-61,19
-33,-72,17
-32,-91,16
-31,-91,17
-27,-66,14
-23,-55,13
-22,-52,8
-25,-57,6
-24,-58,7
-25,-56,7
-25,-53,7
-22,-48,9
-22,-49,7
-24,-56,5
-23,-58,5
-23,-53,6
-22,-51,7
-22,-46,8
-24,-47,9
-27,-59,8
-27,-65,8
-26,-66,13
-25,-62,15
-24,-75,14
-25,-85,14
-25,-85,20
-21,-67,17
-20,-59,15
-18,-59,12
-19,-61,10
-18,-60,11
-19,-57,11
-20,-48,11
-22,-46,11
-25,-45,11
-26,-47,10
-23,-49,13
-21,-51,16
-21,-55,18
-23,-56,16
-22,-55,17
-22,-54,18
-24,-57,17
-24,-60,22
-25,-60,24
-29,-58,19
-30,-65,16
-28,-82,18
-27,-74,22
-29,-74,15
-28,-71,13
-23,-67,9
-24,-65,7
-27,-61,6
-29,-55,5
-30,-49,4
-30,-50,2
-26,-52,3
-24,-53,4
-22,-55,3
-23,-57,4
-23,-56,6
-25,-52,10
-26,-51,10
-26,-56,11
-26,-59,12
-24,-62,16
-23,-60,17
-22,-59,18
-23,-70,15
-23,-70,17
-23,-60,19
-22,-56,15
-22,-58,14
-25,-65,11
-25,-64,13
-26,-59,14
-25,-54,16
-25,-51,19
-27,-52,15
-26,-53,15
-24,-56,17
-24,-56,18
-24,-54,20
-24,-54,19
-23,-54,18
-22,-53,18
-20,-63,18
-20,-62,19
-21,-62,19
-21,-59,18
-26,-69,14
-28,-79,15
-32,-60,20
-35,-61,17
-38,-67,11
-33,-67,9
-31,-65,9
-29,-60,8
-28,-55,7
-26,-50,5
-25,-49,4
-26,-52,2
-27,-56,1
-30,-60,0
-29,-59,0
-29,-56,3
-29,-56,3
-29,-54,5
-29,-54,5
-30,-56,7
-29,-60,9
-30,-69,14
-29,-71,17
-25,-78,17
-20,-67,20
-19,-55,23
-22,-49,18
-23,-53,16
-25,-57,16
-23,-55,19
-21,-50,20
-20,-48,19
-23,-51,17
-23,-52,17
-23,-54,17
-23,-56,19
-25,-57,20
-25,-56,20
-24,-56,21
-23,-55,22
-17,-54,21
-16,-58,19
-17,-64,19
-19,-53,24
-21,-52,24
-23,-47,22
-27,-57,17
-37,-71,21
-38,-60,24
-42,-70,17
-39,-73,17
-31,-77,14
-27,-73,16
-23,-58,18
-23,-53,15
-25,-51,11
-26,-51,9
-28,-53,6
-27,-53,5
-25,-51,5
-27,-49,7
-28,-48,8
-29,-51,8
-28,-55,8
-27,-57,8
-27,-58,10
-30,-62,18
-29,-64,20
-27,-79,13
-26,-79,14
-20,-60,26
-18,-58,25
-18,-62,17
-21,-64,14
-17,-61,14
-17,-59,15
-23,-51,18
-26,-50,16
-29,-50,11
-32,-51,8
-31,-53,9
-30,-58,12
-28,-60,13
-24,-58,16
-23,-56,16
-22,-55,18
-23,-58,20
-25,-61,22
-25,-63,22
-23,-66,19
-25,-80,17
-26,-77,23
-27,-71,23
-27,-66,13
-26,-68,9
-23,-69,7
-21,-63,7
-21,-59,7
-21,-52,8
-22,-51,7
-26,-52,3
-27,-51,2
-28,-50,3
-27,-48,4
-25,-47,6
-26,-47,7
-26,-49,6
-27,-54,6
-26,-63,6
-26,-64,7
-26,-64,12
-27,-68,12
-27,-78,9
-23,-76,14
-21,-69,20
-19,-63,22
-19,-62,19
-20,-64,14
-17,-64,13
-21,-54,14
-16,-48,25
-27,-46,14
-28,-45,9
-32,-47,3
-31,-52,5
-27,-58,7
-26,-59,8
-23,-57,11
-21,-55,12
-22,-53,13
-23,-60,15
-24,-64,19
-25,-61,17
-23,-64,14
-31,-79,17
-36,-72,22
-40,-66,21
-40,-72,13
-50,-77,2
-52,-76,4
-55,-67,4
-56,-65,1
-45,-59,-7
-37,-66,3
-48,-48,-8
-45,-44,-11
-37,-31,-18
-38,-26,-19
-38,-21,-12
-32,-17,-11
-38,-14,-13
-54,-12,-14
-56,-11,-15
-54,-5,-14
-62,-3,-15
-69,2,-22
-75,4,-26
-68,1,-22
-69,1,-24
-72,-4,-31
-62,-6,-31
-58,-9,-35
-58,-10,-34
-55,-5,-27
-51,-2,-24
-50,5,-22
-46,10,-18
-48,15,-19
-52,11,-18
-54,11,-21
-57,9,-22
-55,8,-21
-59,7,-21
-59,8,-20
-62,12,-21
-60,14,-19
-65,14,-18
-64,17,-18
-69,24,-25
-66,22,-29
-73,18,-37
-71,17,-39
-58,20,-42
-53,19,-45
-43,14,-42
-45,9,-38
-43,10,-36
