x,y,z
-26,-68,15
-17,-72,9
-16,-69,11
-13,-61,12
-12,-56,7
-12,-50,-1
-14,-51,-2
-18,-55,-3
-20,-57,-4
-26,-58,2
-41,-56,20
-54,-65,27
-63,-73,24
-64,-73,11
-55,-75,10
-54,-80,7
-59,-74,9
-54,-67,-3
-75,-84,-12
-76,-92,-22
-74,-83,-26
-73,-78,-26
-66,-63,-20
-63,-51,-12
-55,-34,-3
-49,-28,-2
-46,-11,9
-35,0,7
-35,16,9
-31,20,8
-24,25,12
-21,23,17
-17,22,22
-20,33,28
-20,32,30
-17,33,27
-15,32,23
-25,43,32
-23,46,36
-21,51,20
-22,48,18
-20,45,23
-14,42,20
-16,46,19
-23,52,25
-21,58,29
-19,66,25
-23,75,27
-19,73,29
-8,79,18
-16,75,9
-15,69,12
-14,67,8
-16,63,4
-11,48,15
-9,47,17
-16,51,9
-10,49,10
-8,43,11
-11,45,12
-19,56,13
-21,60,15
-17,71,16
-15,68,21
-14,72,29
-18,73,24
-34,72,18
-44,65,19
-37,59,21
-32,53,21
-29,53,26
-26,60,20
-26,59,17
-21,50,17
-16,46,21
-15,43,15
-11,44,16
1,47,22
4,48,29
-7,56,29
-2,57,32
0,65,40
0,72,43
3,78,49
4,79,47
0,74,38
-1,68,23
-1,62,18
6,57,13
8,50,10
5,36,18
16,33,12
32,31,1
32,29,3
21,30,-13
24,32,-13
4,45,7
-1,53,1
40,62,11
38,59,21
39,43,28
36,42,27
21,36,31
13,32,31
-5,11,28
-25,-11,30
-31,-17,29
-31,-28,37
-27,-38,32
-34,-71,25
-45,-90,27
-71,-127,6
-78,-127,-1
-96,-102,9
-86,-88,3
-68,-69,4
-64,-65,6
-63,-63,6
-58,-62,4
-42,-65,-1
-31,-70,-2
-22,-81,-1
-31,-81,10
-30,-66,9
-29,-69,1
-28,-72,-3
-29,-76,-6
-20,-72,-10
-16,-58,-9
-14,-53,-7
-12,-48,-7
-13,-50,-8
-19,-52,-8
-23,-54,-8
-24,-60,-11
-19,-64,-14
-14,-70,-14
-13,-69,-11
-17,-73,4
-19,-75,7
-19,-81,1
-21,-53,17
