x,y,z
-31,-66,9
-35,-64,14
-35,-60,16
-39,-71,18
-40,-81,18
-36,-75,20
-31,-70,23
-28,-55,25
-29,-54,22
-30,-57,17
-28,-58,17
-23,-52,19
-22,-46,17
-22,-38,13
-24,-38,12
-25,-40,11
-25,-42,12
-25,-46,14
-27,-49,15
-27,-50,18
-27,-52,21
-28,-55,24
-31,-61,26
-31,-65,27
-26,-63,23
-27,-62,21
-35,-72,20
-39,-80,20
-39,-79,14
-34,-72,11
-28,-65,8
-29,-64,8
-31,-67,4
-31,-67,2
-24,-56,-1
-23,-52,-1
-23,-49,0
-24,-49,-2
-24,-49,-2
-23,-49,-1
-23,-49,1
-24,-48,4
-26,-48,6
-28,-54,7
-31,-60,8
-35,-70,14
-36,-70,17
-35,-65,21
-35,-68,20
-34,-78,20
-30,-71,22
-22,-54,25
-22,-47,22
-26,-53,16
-26,-58,16
-19,-59,19
-20,-49,16
-21,-45,14
-25,-42,11
-26,-43,11
-25,-45,12
-25,-46,13
-27,-51,12
-28,-53,13
-27,-54,15
-25,-54,17
-24,-58,21
-24,-60,22
-21,-62,23
-21,-61,23
-24,-56,22
-24,-54,20
-29,-58,17
-40,-101,22
-35,-89,20
-22,-72,6
-22,-77,8
-32,-78,6
-28,-75,1
-15,-59,1
-14,-52,1
-20,-48,0
-21,-50,-2
-18,-51,-1
-18,-50,1
-19,-50,3
-19,-52,3
-26,-51,7
-29,-48,7
-32,-46,8
-35,-49,10
-43,-59,15
-44,-64,19
-43,-62,21
-38,-57,21
-38,-59,19
-38,-76,20
-33,-74,22
-26,-60,19
-27,-54,18
-31,-55,15
-29,-58,14
-21,-62,18
-19,-57,19
-20,-46,14
-21,-42,13
-20,-42,15
-20,-43,15
-20,-44,16
-23,-45,16
-24,-46,18
-25,-45,19
-28,-47,19
-35,-55,25
-37,-60,24
-33,-64,24
-30,-62,24
-32,-58,21
-38,-66,20
-43,-85,20
-38,-79,17
-27,-72,12
-30,-72,12
-35,-70,9
-26,-64,7
-21,-58,6
-19,-52,6
-22,-45,4
-23,-46,3
-22,-45,4
-23,-45,5
-25,-46,5
-28,-49,7
-29,-49,8
-30,-55,8
-31,-62,10
-31,-67,12
-30,-67,13
-31,-82,15
-32,-84,16
-32,-74,19
-27,-74,20
-14,-61,20
-13,-55,18
-15,-51,18
-19,-54,17
-20,-52,14
-18,-44,13
-19,-42,13
-24,-42,11
-26,-44,12
-28,-45,15
