x,y,z
-32,-49,5
-29,-48,5
-27,-48,6
-24,-48,6
-26,-50,4
-29,-52,3
-31,-56,2
-31,-58,3
-30,-59,7
-29,-59,8
-28,-58,12
-28,-57,15
-25,-58,19
-24,-65,19
-23,-74,24
-21,-68,25
-22,-58,27
-24,-53,27
-26,-48,23
-26,-49,22
-24,-55,22
-23,-64,25
-22,-64,25
-23,-57,20
-25,-53,19
-25,-50,19
-28,-50,20
-30,-47,21
-29,-48,20
-32,-48,20
-37,-48,19
-49,-47,19
-50,-47,18
-44,-50,19
-42,-52,19
-41,-51,19
-38,-50,21
-37,-48,22
-45,-62,20
-48,-75,24
-42,-67,24
-37,-63,22
-26,-57,23
-28,-56,22
-30,-57,19
-27,-58,22
-21,-61,27
-20,-58,30
-17,-50,30
-19,-49,28
-21,-49,27
-22,-48,26
-25,-43,25
-25,-41,27
-25,-41,26
-28,-45,24
-30,-51,27
-31,-56,29
-33,-56,26
-37,-54,25
-31,-55,24
-46,-51,16
-45,-48,18
-32,-50,24
-28,-51,30
-23,-61,32
-27,-67,30
-28,-53,32
-26,-48,33
-27,-45,32
-28,-43,30
-30,-46,28
-30,-48,28
-28,-52,25
-28,-51,24
-25,-46,27
-26,-43,23
-28,-44,23
-27,-46,27
-25,-47,24
-29,-48,24
-29,-49,25
-29,-51,27
-29,-54,29
-27,-52,31
-28,-50,33
-25,-49,35
-24,-52,34
-23,-56,34
-25,-58,33
-32,-70,30
-39,-83,30
-42,-71,28
-34,-53,20
-30,-54,16
-32,-62,12
-32,-66,11
-27,-70,13
-23,-65,13
-20,-56,13
-20,-54,12
-24,-53,8
-25,-54,7
-24,-53,6
-23,-53,7
-22,-52,9
-23,-53,8
-25,-57,9
-25,-62,11
-24,-65,15
-24,-67,18
-22,-73,20
-17,-79,26
-15,-69,30
-12,-56,33
-12,-50,31
-14,-44,22
-15,-45,17
-20,-53,14
-22,-58,15
-27,-61,19
-29,-59,19
-28,-54,19
-27,-52,19
-25,-51,21
-22,-52,25
-25,-54,26
-25,-51,26
-34,-44,24
-34,-46,24
-32,-49,25
-26,-53,26
-26,-57,23
-35,-91,23
-34,-91,27
-30,-79,22
-27,-74,19
-22,-68,17
-24,-67,15
-29,-64,11
-30,-62,10
-28,-55,10
-26,-51,11
-25,-49,8
-25,-50,7
-26,-53,4
-27,-53,4
-29,-50,3
-30,-48,6
-31,-50,5
-31,-55,8
-31,-56,10
-30,-53,14
-30,-53,16
-28,-53,20
-26,-53,21
-22,-57,20
-21,-59,18
-25,-78,17
-26,-78,19
-28,-56,17
-30,-51,16
-29,-56,17
-30,-60,15
-26,-67,14
-20,-61,17
-21,-55,16
-26,-50,13
-28,-49,12
-26,-50,17
-24,-51,19
-24,-53,20
-29,-54,18
-34,-55,21
-33,-54,23
-25,-50,24
-27,-51,23
-31,-53,21
-30,-53,17
-28,-55,18
-30,-57,17
-38,-71,14
-43,-81,16
-42,-75,15
-35,-62,12
-31,-58,10
-28,-57,7
-29,-59,7
-30,-64,9
-30,-66,11
-26,-61,8
-26,-58,6
-28,-55,1
-31,-54,-2
-52,-53,-13
-71,-51,-11
-55,-52,11
-50,-52,11
-47,-56,9
-46,-60,9
-38,-62,9
-34,-61,11
-25,-57,18
-22,-53,24
-24,-52,25
-26,-50,24
-25,-50,25
-23,-59,23
-21,-70,22
-16,-49,29
-14,-42,29
-17,-45,26
-18,-50,23
-20,-60,19
-20,-64,20
-17,-64,20
-19,-61,18
-31,-61,11
-37,-63,6
-47,-69,-1
-55,-72,-3
-54,-69,-1
-51,-62,5
-48,-56,8
-45,-50,13
-46,-51,13
-47,-55,12
-47,-56,12
-44,-52,12
-43,-55,9
-55,-75,5
-55,-80,8
-43,-72,13
-36,-70,13
-27,-74,10
-26,-75,9
-29,-75,6
-25,-66,7
-23,-62,6
-23,-58,4
-24,-57,1
-28,-57,-4
-29,-57,-6
-30,-59,-8
-32,-59,-9
-34,-59,-7
-33,-61,-4
-32,-62,2
-31,-61,5
-32,-59,15
-29,-61,17
-26,-69,16
-24,-62,19
-21,-49,29
-21,-42,28
-22,-39,26
-22,-43,24
-22,-47,24
-22,-58,26
-24,-61,28
-28,-61,31
-30,-59,27
-36,-61,25
-36,-63,25
-31,-66,28
-27,-65,30
-27,-61,28
-30,-57,26
-35,-51,22
-37,-48,21
-35,-45,21
-34,-46,21
-32,-51,22
-31,-54,22
-31,-59,21
-36,-72,20
-38,-76,23
-37,-68,19
-35,-66,17
-31,-57,14
-31,-54,13
-35,-58,9
-37,-64,8
-32,-71,10
-28,-68,10
-23,-60,10
-22,-58,10
-22,-57,9
-22,-56,8
-21,-54,8
-21,-54,8
-21,-56,11
-22,-61,12
-21,-63,13
-20,-64,15
-19,-63,16
-17,-56,20
-18,-65,18
-22,-82,21
-21,-74,26
-20,-53,29
-20,-45,28
-22,-46,25
-22,-51,23
-20,-61,20
-20,-63,22
-25,-61,24
-27,-58,23
-31,-53,19
-32,-55,15
-32,-58,16
-31,-59,17
-30,-57,18
-30,-56,18
-30,-55,18
-33,-53,21
-32,-52,22
-29,-54,24
-29,-55,23
-29,-53,22
-31,-52,21
-39,-64,18
-45,-78,21
-46,-71,23
-44,-68,19
-30,-64,16
-26,-64,13
-26,-67,12
-28,-71,12
-27,-70,12
-24,-65,13
-23,-62,12
-24,-59,8
-24,-59,6
-24,-58,6
-23,-55,7
-22,-48,10
-22,-46,11
-21,-48,11
-22,-50,11
-21,-53,13
-21,-54,15
-21,-55,19
-22,-55,20
-21,-61,20
-21,-68,19
-24,-73,23
-23,-62,23
-24,-57,21
-27,-58,18
-27,-62,17
-25,-66,19
-24,-68,19
-25,-61,19
-26,-56,18
-28,-50,15
-29,-48,14
-29,-50,16
-28,-52,17
-30,-53,18
-31,-53,19
-34,-51,21
-34,-52,22
-33,-56,23
-31,-60,25
-30,-61,26
-30,-63,23
-34,-74,22
-36,-79,26
-35,-73,22
-30,-65,19
-29,-62,18
-30,-57,14
-32,-58,12
-33,-65,10
-30,-69,11
-25,-66,11
-25,-62,8
-26,-58,2
-28,-57,0
-31,-56,-4
-32,-54,-6
-31,-52,-5
-25,-52,-1
-23,-54,-1
-22,-56,3
-22,-56,6
-23,-54,10
-26,-54,14
-26,-58,25
-23,-59,29
-16,-71,29
-15,-81,30
-13,-64,37
-13,-54,34
-20,-51,25
-26,-57,22
-29,-67,18
-27,-67,19
-26,-63,19
-28,-56,16
-30,-55,14
-35,-57,9
-37,-58,7
-36,-58,10
-36,-57,11
-33,-54,15
-34,-50,15
-35,-50,17
-34,-51,18
-35,-56,19
-34,-56,20
-32,-56,21
-33,-61,19
-43,-87,22
-42,-78,24
-36,-63,14
-33,-59,10
-30,-64,6
-29,-71,7
-29,-74,8
-25,-69,8
-24,-64,6
-25,-58,2
-27,-59,1
-28,-60,-1
-26,-61,-2
-29,-61,-4
-31,-59,-5
-30,-59,-4
-29,-60,-3
-27,-61,1
-26,-61,4
-24,-61,9
-24,-60,13
-22,-61,22
-20,-68,25
-19,-65,28
-18,-57,34
-17,-54,35
-17,-47,32
-17,-48,29
-17,-55,26
-18,-59,26
-22,-65,29
-25,-63,29
-28,-57,26
-30,-55,25
-26,-55,24
-25,-56,23
-23,-57,21
-24,-57,20
-28,-54,21
-30,-53,21
-34,-51,20
-33,-53,21
-33,-55,22
-31,-58,23
-30,-57,23
-28,-55,22
-30,-58,21
-36,-77,22
-36,-76,24
-32,-67,19
-29,-63,17
-28,-56,15
-29,-55,12
-32,-61,7
-34,-65,5
-34,-71,5
-31,-68,7
-25,-61,6
-22,-57,5
-23,-56,4
-24,-54,2
-24,-53,2
-23,-52,4
-23,-52,5
-24,-52,6
-23,-53,7
-25,-59,9
-25,-62,12
-23,-64,19
-21,-62,22
-19,-67,23
-20,-77,22
-20,-65,29
-19,-56,29
-23,-48,27
-23,-53,26
-23,-58,23
-19,-65,24
-19,-66,25
-23,-61,24
-24,-56,22
-24,-50,18
-24,-49,17
-25,-50,14
-27,-52,15
-30,-51,18
-32,-50,19
-33,-48,19
-34,-48,20
-34,-52,21
-34,-56,22
-31,-58,25
-28,-57,25
-30,-68,22
-34,-81,23
-37,-73,24
-33,-65,21
-31,-59,20
-29,-55,15
-30,-57,13
-30,-65,11
-30,-69,11
-26,-63,13
-24,-59,12
-22,-56,10
-22,-56,9
-22,-56,8
-21,-55,8
-20,-52,8
-20,-52,8
-22,-54,8
-23,-56,8
-24,-58,10
-25,-58,14
-26,-57,17
-24,-58,22
-22,-65,22
-20,-81,24
-19,-75,27
-15,-57,31
-17,-50,28
-22,-49,20
-24,-53,18
-26,-60,17
-25,-63,19
-27,-61,22
-28,-56,21
-29,-50,17
-28,-50,14
-27,-52,15
-25,-55,17
-25,-55,18
-27,-50,19
-28,-49,20
-30,-51,22
-30,-53,22
-30,-56,24
-29,-57,25
-29,-55,24
-29,-54,24
-36,-68,21
-39,-80,25
-39,-71,27
-36,-64,24
-28,-58,19
-27,-61,16
-30,-71,14
-29,-74,13
-27,-69,13
-21,-58,14
-20,-55,13
-22,-54,10
-23,-54,9
-22,-54,9
-20,-52,11
-18,-48,12
-18,-48,11
-20,-49,10
-21,-50,11
-20,-53,14
-21,-54,16
-23,-57,21
-24,-57,24
-22,-68,25
-22,-82,24
-20,-79,32
-19,-69,34
-20,-51,29
-23,-49,22
-24,-53,18
-23,-58,17
-24,-61,18
-27,-59,20
-29,-55,21
-30,-49,17
-30,-49,16
-27,-51,16
-26,-53,16
-25,-54,19
-26,-52,20
-28,-50,22
-28,-50,23
-27,-50,26
-27,-51,27
-26,-53,27
-25,-57,26
-25,-57,26
-29,-59,25
-34,-70,25
-37,-82,30
-36,-73,28
-30,-59,22
-26,-57,19
-28,-60,15
-30,-63,13
-30,-70,12
-28,-68,13
-23,-58,13
-23,-55,12
-26,-55,7
-27,-57,7
-29,-55,4
-28,-50,6
-28,-48,7
-27,-50,8
-26,-51,8
-26,-53,11
-25,-52,14
-25,-54,18
-27,-53,21
-26,-57,23
-26,-67,21
-26,-79,28
-24,-72,32
-19,-57,36
-18,-52,35
-20,-49,26
-20,-51,21
-23,-58,18
-25,-63,19
-30,-63,21
-31,-55,19
-31,-54,17
-28,-53,15
-26,-53,14
-26,-55,13
-27,-54,14
-29,-50,15
-31,-48,16
