,x,y,z
0,0.9368990659713744,-0.3605100214481354,0.151646003127098
1,0.931531012058258,-0.3003030121326446,0.1064450070261955
2,0.9400710463523864,-0.2477210164070129,0.0595360025763511
3,0.960506021976471,-0.2347890138626098,0.0414800010621547
4,0.9887490272521972,-0.2343620061874389,0.0404430031776428
5,1.0135149955749512,-0.2475990056991577,0.0491660013794899
6,1.0279719829559326,-0.2739510238170624,0.0594750009477138
7,1.026386022567749,-0.2848090231418609,0.0630130022764206
8,1.022787094116211,-0.2821860015392303,0.0598410032689571
9,1.0247390270233154,-0.2739510238170624,0.0493490025401115
10,1.04059898853302,-0.2687660157680511,0.0463600009679794
11,1.071465015411377,-0.2612630128860473,0.0547170005738735
12,1.0659140348434448,-0.2512589991092682,0.0554490014910697
13,1.069208025932312,-0.2461960166692733,0.0741760060191154
14,1.0861660242080688,-0.2522960007190704,0.117974005639553
15,1.09592604637146,-0.247965008020401,0.1414590030908584
16,1.14198100566864,-0.2185630053281784,0.1265750080347061
17,1.2205491065979004,-0.170983001589775,0.0662460029125213
18,1.3396821022033691,-0.1121790036559104,-0.0316589996218681
19,1.5313440561294556,-0.0839360058307647,-0.0174460001289844
20,1.5013930797576904,-0.0977220013737678,0.0728339999914169
21,1.2656280994415283,-0.1518290042877197,0.2015440016984939
22,1.0923880338668823,-0.208742007613182,0.3348900079727173
23,0.9344590306282043,-0.2199050039052963,0.3943650126457214
24,0.7864120602607727,-0.2053870111703872,0.3708190023899078
25,0.686555027961731,-0.1470099985599517,0.2914580106735229
26,0.6486740112304688,-0.0855830013751983,0.1960540115833282
27,0.6631309986114502,-0.0364169999957084,0.1012600064277648
28,0.6871040463447571,-0.0218380000442266,0.0412360019981861
29,0.7154690027236938,-0.0394670031964778,0.0604510009288787
30,0.7235210537910461,-0.065087005496025,0.118706002831459
31,0.7115040421485901,-0.1251109987497329,0.185806006193161
32,0.6728910207748413,-0.1758630126714706,0.1823900043964386
33,0.6819800138473511,-0.2377170026302337,0.2699249982833862
34,0.709613025188446,-0.5077030062675476,0.4402980208396911
35,0.8015400171279907,-0.5118510127067566,0.4512170255184173
36,0.8446060419082642,-0.4375530183315277,0.4199240207672119
37,0.8453380465507507,-0.4326120316982269,0.3353780210018158
38,0.89102703332901,-0.4345030188560486,0.2658379971981048
39,0.9502580165863036,-0.484218031167984,0.242902010679245
40,0.9617260098457336,-0.5096549987792969,0.2501610219478607
41,0.9415960311889648,-0.5454010367393494,0.2612630128860473
42,0.9067040085792542,-0.564067006111145,0.263824999332428
43,0.873947024345398,-0.5177070498466492,0.252357006072998
44,0.8643700480461121,-0.4647590219974518,0.2431460171937942
45,0.8690670132637024,-0.4083950221538543,0.2533940076828003
46,0.8718730211257935,-0.3932670056819916,0.2839550077915191
47,0.8768750429153442,-0.3990620076656341,0.3081110119819641
48,0.8810840249061584,-0.4284030199050903,0.3226290047168731
49,0.863455057144165,-0.4687240123748779,0.3235440254211426
50,0.8370420336723328,-0.478179007768631,0.3118930160999298
51,0.8668710589408875,-0.4755560159683227,0.2957890033721924
52,0.9908840656280518,-0.4514610171318054,0.2669970095157623
53,1.2623950242996216,-0.4434700310230255,0.2488800138235092
54,1.6369960308074951,-0.5819399952888489,0.3508720099925995
55,1.698667049407959,-0.7137000560760498,0.4497530162334442
56,1.4314870834350586,-0.6583120226860046,0.3999160230159759
57,1.236836075782776,-0.4760440289974212,0.2402790039777755
58,1.0313270092010498,-0.2731580138206482,0.1199260056018829
59,0.9003600478172302,-0.1352979987859726,0.0702720060944557
60,0.8638820052146912,-0.0605120025575161,0.0821670070290565
61,0.907558023929596,-0.0431270003318786,0.0979660004377365
62,1.0002779960632324,-0.1360910087823867,0.128039002418518
63,1.0685369968414309,-0.2307020127773285,0.179279014468193
64,1.0516400337219238,-0.3403800129890442,0.2205150127410888
65,0.9915550351142884,-0.4053450226783752,0.2208200097084045
66,0.9169520139694214,-0.3769800066947937,0.1681770086288452
67,0.8636380434036255,-0.2826130092144012,0.0894870012998581
68,0.8214870095252991,-0.2067900151014328,0.0240340009331703
69,0.8137400150299072,-0.1692140102386474,0.0026230001822113
70,0.824781060218811,-0.1554280072450637,0.003355000168085
71,0.845399022102356,-0.1598810106515884,0.0118950009346008
72,0.890112042427063,-0.1814750134944915,0.0146400006487965
73,0.9332390427589417,-0.2099620103836059,0.0235460009425878
74,0.94861102104187,-0.2475990056991577,0.0423950031399726
75,0.933422029018402,-0.2895060181617737,0.0586820021271705
76,0.9115230441093444,-0.3166510164737701,0.0633790045976638
77,0.9115230441093444,-0.3366590142250061,0.0638670027256012
78,0.9174400568008424,-0.3561790287494659,0.0834480002522468
79,0.9178060293197632,-0.3595340251922607,0.1207190081477165
80,0.9313480257987976,-0.33958700299263,0.1520120054483413
81,0.9679480195045472,-0.3035359978675842,0.1770220100879669
82,1.0101600885391235,-0.2625440061092376,0.1778760105371475
83,1.0438320636749268,-0.223687008023262,0.1736670136451721
84,1.058593988418579,-0.195932000875473,0.1789130121469497
85,1.0645110607147217,-0.1717150062322616,0.1903810054063797
86,1.081286072731018,-0.1556719988584518,0.2275300025939941
87,1.0945230722427368,-0.1529270112514495,0.2711450159549713
88,1.129963994026184,-0.1417640000581741,0.2863950133323669
89,1.226161003112793,-0.1113860011100769,0.2566879987716675
90,1.293444037437439,-0.1063230037689209,0.232227012515068
91,1.1754090785980225,-0.1316990107297897,0.2458300143480301
92,0.992775022983551,-0.1593930125236511,0.2707180082798004
93,0.9084120392799376,-0.1699459999799728,0.2896890044212341
94,0.8756550550460815,-0.1889170110225677,0.3047560155391693
95,0.8080670237541199,-0.2030080109834671,0.300242006778717
96,0.7488970160484314,-0.1989210098981857,0.2647400200366974
97,0.7511540055274963,-0.200873002409935,0.2155740112066269
98,0.822829008102417,-0.2055700123310089,0.1724470108747482
99,0.9462930560112,-0.2026420086622238,0.1495719999074936
100,1.0538359880447388,-0.2170380055904388,0.1689090132713318
101,1.0706110000610352,-0.2540040016174316,0.2098400145769119
102,1.0146740674972534,-0.2845650017261505,0.2449760138988495
103,0.9371430277824402,-0.2723039984703064,0.2541870176792145
104,0.8294170498847961,-0.2264320105314254,0.1754970103502273
105,0.812764048576355,-0.2231380045413971,0.1526830047369003
106,0.8441790342330933,-0.2361920028924942,0.1539030075073242
107,0.910791039466858,-0.2533330023288727,0.1878800094127655
108,0.9272610545158386,-0.2590060234069824,0.2005680054426193
109,0.9261020421981812,-0.2686440050601959,0.2164890021085739
110,0.9336050152778624,-0.2679120004177093,0.241438016295433
111,0.8937720656394958,-0.281819999217987,0.2718770205974579
112,0.8199620246887207,-0.3075620234012604,0.3076229989528656
113,0.7862290143966675,-0.3256790041923523,0.3510550260543823
114,0.7926340103149414,-0.3245810270309448,0.3784440159797668
115,0.82886803150177,-0.3106729984283447,0.3841170072555542
116,0.9264070391654968,-0.2921290099620819,0.406809002161026
117,1.0382810831069946,-0.2796240150928497,0.4194360077381134
118,1.1062960624694824,-0.2775500118732452,0.4076630175113678
119,1.1232540607452393,-0.2817590236663818,0.3816160261631012
120,0.8665660619735718,-0.237290009856224,0.0026230001822113
121,0.903410017490387,-0.2749880254268646,0.0573400035500526
122,0.9250650405883788,-0.3142110109329223,0.0400160029530525
123,0.9681310653686525,-0.3666710257530212,0.0281820017844438
124,0.9850280284881592,-0.4104690253734588,0.0234240014106035
125,0.988139033317566,-0.41217702627182,0.0136030009016394
126,0.9792330265045166,-0.3697820007801056,0.023302000015974
127,0.951295018196106,-0.3289730250835418,0.0466650016605854
128,0.9055450558662416,-0.2874320149421692,0.0738710016012191
129,0.8732150197029114,-0.2562610208988189,0.0860710069537162
130,0.8607710599899292,-0.2573589980602264,0.1131550073623657
131,0.8572330474853516,-0.2540040016174316,0.1542690098285675
132,0.8741300106048584,-0.236497014760971,0.1722640097141266
133,0.915061056613922,-0.219539001584053,0.1654320061206817
134,0.9504410624504088,-0.2247850149869918,0.1865380108356475
135,0.9353740215301514,-0.2332640141248703,0.2441830039024353
136,0.9211000204086304,-0.2468670159578323,0.3224460184574127
137,0.9097540378570556,-0.248087003827095,0.3545320034027099
138,0.8986520171165466,-0.2377780079841613,0.3330600261688232
139,0.9121330380439758,-0.2237480133771896,0.3007910251617431
140,0.9484280347824096,-0.2011780142784118,0.2888350188732147
141,1.0097330808639526,-0.1641510128974914,0.2612020075321197
142,1.1358200311660769,-0.1153510063886642,0.1794620007276535
143,1.309121012687683,-0.143105998635292,0.1752530038356781
144,1.289967060089111,-0.1753140091896057,0.2073390036821365
145,1.148874044418335,-0.1763510107994079,0.2443660050630569
146,1.073844075202942,-0.212890014052391,0.2897500097751617
147,1.0442590713500977,-0.2724870145320892,0.3314130008220672
148,1.0460890531539917,-0.374174028635025,0.3592900037765503
149,1.0014979839324951,-0.4191920161247253,0.333609014749527
150,1.0011320114135742,-0.4249260127544403,0.2857850193977356
151,1.0642670392990112,-0.3885700106620788,0.260653018951416
152,1.1735180616378784,-0.333853006362915,0.2239310145378112
153,1.2187800407409668,-0.2884080111980438,0.185257002711296
154,1.198040008544922,-0.2703520059585571,0.1475590020418167
155,1.0708550214767456,-0.2414990067481994,0.1232200041413307
156,0.9272000193595886,-0.2025200128555297,0.133772999048233
157,0.8267330527305603,-0.1882460117340088,0.1421300023794174
158,0.7659770250320435,-0.1853790134191513,0.1409710049629211
159,0.746457040309906,-0.2017270028591156,0.1489620059728622
160,0.7732970118522644,-0.2126460075378418,0.1927600055932998
161,0.8272820115089417,-0.1949560046195984,0.2275300025939941
162,0.8807180523872375,-0.1499380022287368,0.2865170240402221
163,0.9115840196609496,-0.0886330008506774,0.333853006362915
164,0.8887700438499451,-0.0437370017170906,0.3349510133266449
165,0.8318570256233215,-0.0724069997668266,0.2819420099258423
166,0.7737240195274353,-0.0755180045962333,0.2577250003814697
167,0.726144015789032,-0.0985150039196014,0.2464400082826614
168,0.7112600207328796,-0.1177910044789314,0.2451590150594711
169,0.726205050945282,-0.0996740013360977,0.2444880157709121
170,0.7884250283241272,-0.1005890071392059,0.2419870048761367
171,0.873947024345398,-0.146583005785942,0.2235040068626403
172,0.9981430172920228,-0.2373510152101516,0.2247850149869918
173,1.1156290769577026,-0.3018280267715454,0.2296040058135986
174,1.1925500631332395,-0.3683180212974548,0.2202710062265396
175,1.2864900827407837,-0.3922300040721893,0.1751920133829116
176,1.5598920583724976,-0.3863130211830139,0.1540250033140182
177,1.825852036476136,-0.4335270226001739,0.2728530168533325
178,1.6543201208114624,-0.4855600297451019,0.3605100214481354
179,1.344135046005249,-0.4273660182952881,0.2446100115776062
180,1.1017210483551023,-0.2849920094013214,0.0927810072898864
181,0.97618305683136,-0.209291011095047,0.0367220006883144
182,0.9503190517425536,-0.1748870015144348,0.0286700017750263
183,1.02236008644104,-0.1894660145044326,0.051240000873804
184,1.079883098602295,-0.2125240117311477,0.1094950065016746
185,1.046699047088623,-0.2741950154304504,0.1790960133075714
186,0.9349470138549804,-0.3378790020942688,0.2024590075016021
187,0.8145330548286438,-0.3400750160217285,0.1863550096750259
188,0.745542049407959,-0.2860290110111236,0.1404830068349838
189,0.7095520496368408,-0.2174040079116821,0.0827770009636879
190,0.6971690058708191,-0.1745210140943527,0.0448960028588771
191,0.7307190299034119,-0.1546350121498108,0.0220210012048482
192,0.7914750576019287,-0.1559770107269287,0.0187880005687475
193,0.860588014125824,-0.1701290011405944,0.0286700017750263
194,0.9266510605812072,-0.1821460127830505,0.037271000444889
195,0.9539790153503418,-0.2077660113573074,0.0572180040180683
196,0.9409250617027284,-0.2462570071220398,0.1001620069146156
197,0.8931010365486145,-0.2973750233650207,0.148047000169754
198,0.8408240079879761,-0.3294000029563904,0.1647000014781952
199,0.8363710045814514,-0.3657560050487518,0.1628089994192123
200,0.8979810476303101,-0.4179720282554626,0.1687870025634765
201,0.966057062149048,-0.4569510221481323,0.1534759998321533
202,1.0303510427474976,-0.4808630049228668,0.1354809999465942
203,1.0953770875930786,-0.4874510169029236,0.1153510063886642
204,1.1205700635910034,-0.47085902094841,0.1066280007362365
205,1.1151410341262815,-0.4287690222263336,0.1157780066132545
206,1.0886670351028442,-0.3925960063934326,0.1367620080709457
207,1.0621320009231567,-0.3700870275497436,0.1763510107994079
208,1.0397450923919678,-0.3566060066223144,0.2302140146493911
209,1.0493830442428589,-0.3275090157985687,0.2264320105314254
210,1.1725420951843262,-0.2796240150928497,0.137921005487442
211,1.3660950660705566,-0.3017060160636902,0.1306010037660598
212,1.303936004638672,-0.3828970193862915,0.2072780132293701
213,1.0258370637893677,-0.4060770273208618,0.2486360073089599
214,0.8559520244598389,-0.3539830148220062,0.2492460161447525
215,0.7930000424385071,-0.3103070259094238,0.2211860120296478
216,0.7762250304222107,-0.2668749988079071,0.1790960133075714
217,0.8363710045814514,-0.223809003829956,0.1414590030908584
218,0.945805013179779,-0.2013610154390335,0.1381040066480636
219,1.0172970294952393,-0.1931870132684707,0.1643950045108795
220,0.9792330265045166,-0.2008120119571685,0.1945290118455886
221,0.8653460144996643,-0.2011780142784118,0.2108160108327865
222,0.7427970170974731,-0.1889780014753341,0.19861601293087
223,0.6453800201416016,-0.1753140091896057,0.1592710018157959
224,0.5776090025901794,-0.1636020094156265,0.1083360016345977
225,0.567300021648407,-0.1491450071334839,0.0904630050063133
226,0.6325090527534485,-0.1559160053730011,0.0960750058293342
227,0.7241310477256775,-0.180072009563446,0.1173640042543411
228,0.8141060471534729,-0.2261270135641098,0.1681770086288452
229,0.8834020495414734,-0.2901770174503326,0.2316170036792755
230,0.924089014530182,-0.3287290036678314,0.2527840137481689
231,0.9544670581817628,-0.3844220042228699,0.2557120025157928
232,0.960567057132721,-0.4392000138759613,0.2488190084695816
233,0.9492820501327516,-0.4451170265674591,0.2428410053253173
234,0.968436062335968,-0.4333440065383911,0.2553460001945495
235,0.9981430172920228,-0.4258410036563873,0.2964600026607513
236,1.0254710912704468,-0.413763016462326,0.332938015460968
237,1.0352309942245483,-0.3683180212974548,0.3495300114154815
238,1.0474920272827148,-0.3212260007858276,0.333853006362915
239,1.0599360466003418,-0.2759030163288116,0.3039020001888275
240,0.8651630282402039,-0.1692140102386474,-0.0206790007650852
241,0.889136016368866,-0.170617014169693,-0.0321470014750957
242,0.9028000235557556,-0.1856230050325393,-0.0341600030660629
243,0.9079850316047668,-0.2425970137119293,-0.0447740033268928
244,0.9219540357589722,-0.3216530084609985,-0.052521001547575
245,0.9078630208969116,-0.3896680176258087,-0.0437370017170906
246,0.8497910499572754,-0.4669550061225891,-0.0151890004053711
247,0.7936710119247437,-0.5266129970550537,0.0148230008780956
248,0.7834230065345764,-0.5411310195922852,0.0103090004995465
249,0.8052000403404236,-0.5549780130386353,-0.0086010005325078
250,0.8506450057029724,-0.5408260226249695,-0.0327570028603076
251,0.8846220374107361,-0.516243040561676,-0.0520330034196376
252,0.8943210244178772,-0.5142910480499268,-0.0383689999580383
253,0.8834630250930786,-0.4810460209846496,-0.016287000849843
254,0.859673023223877,-0.4592690169811249,-0.0062220003455877
255,0.8360660076141357,-0.4523150324821472,0.0040260003879666
256,0.8213650584220886,-0.45243701338768,0.0348310023546218
257,0.8258180618286133,-0.4675040245056152,0.0988200008869171
258,0.8618690371513367,-0.5055069923400879,0.1844030022621154
259,0.899262011051178,-0.5442420244216919,0.2716329991817474
260,0.908046007156372,-0.5381420254707336,0.3184200227260589
261,1.0137590169906616,-0.4294400215148926,0.1933700144290924
262,1.3228460550308228,-0.3764310181140899,0.0646600052714347
263,1.4383190870285034,-0.5138640403747559,0.1190110072493553
264,1.047003984451294,-0.579317033290863,0.2066680043935775
265,0.7958060503005981,-0.5183780193328857,0.2566879987716675
266,0.701744019985199,-0.4529860317707062,0.2919460237026214
267,0.7273030281066895,-0.4103470146656036,0.312686026096344
268,0.8322840332984924,-0.3704530000686645,0.2829180061817169
269,0.9445850253105164,-0.3353780210018158,0.2385100126266479
270,0.9842960238456726,-0.3106120228767395,0.2191120088100433
271,0.9263460636138916,-0.3001200258731842,0.2265540063381195
272,0.8313080072402954,-0.3070740103721618,0.2494290173053741
273,0.7411500215530396,-0.3032920062541961,0.2441220134496688
274,0.6675230264663696,-0.3021330237388611,0.2124630063772201
275,0.6180520057678223,-0.310368001461029,0.1910520046949386
276,0.627202033996582,-0.3294000029563904,0.1991040110588073
277,0.6982060074806213,-0.3525190055370331,0.2028250098228454
278,0.7828130125999451,-0.3702090084552765,0.1835490018129348
279,0.8497300148010254,-0.3979030251502991,0.1467660069465637
280,0.9019460082054138,-0.428708016872406,0.1142530068755149
281,0.9358620643615724,-0.4672600328922272,0.0961970016360282
282,0.9640440344810486,-0.5117900371551514,0.1040660068392753
283,0.955016016960144,-0.5425950288772583,0.1301130056381225
284,0.9272000193595886,-0.5429610013961792,0.1661640107631683
285,0.8892580270767212,-0.5238070487976074,0.1881240010261535
286,0.86571204662323,-0.4904400110244751,0.1962370127439499
287,0.8809620141983032,-0.4638440310955047,0.2077050060033798
288,0.952637016773224,-0.4562800228595733,0.2191120088100433
289,1.0348650217056274,-0.451522022485733,0.2399130165576934
290,1.0459060668945312,-0.4533520042896271,0.2641299962997436
291,1.0088180303573608,-0.4158370196819305,0.2531500160694122
292,0.980758011341095,-0.3552640080451965,0.2258220016956329
293,0.9713030457496644,-0.3021939992904663,0.2150860130786895
294,0.9897250533103944,-0.2814539968967438,0.2217350155115127
295,1.016687035560608,-0.2887740135192871,0.2281400114297866
296,1.2611750364303589,-0.3067690134048462,0.2135000079870224
297,1.7040350437164309,-0.4409690201282501,0.3052439987659454
298,1.7406350374221802,-0.6299470067024231,0.4519490301609039
299,1.3304710388183594,-0.576511025428772,0.3399530053138733
300,1.061400055885315,-0.4406640231609344,0.1119960024952888
301,0.8609540462493896,-0.2941420078277588,-0.0155550008639693
302,0.874923050403595,-0.2376560121774673,-0.0482510030269622
303,0.9869190454483032,-0.1847080141305923,-0.0544730015099048
304,1.075613021850586,-0.1717150062322616,-0.0111020002514123
305,1.1118470430374146,-0.2262490093708038,0.0784460008144378
