x,y,z
-74,45,33
-69,47,37
-53,47,44
-54,48,42
-51,51,33
-46,53,30
-34,53,29
-31,50,27
-27,45,22
-24,43,19
-22,48,14
-22,41,14
-21,45,14
-19,49,13
-16,57,17
-15,61,18
-15,65,15
-14,65,14
-12,60,17
-18,56,12
-20,57,11
-25,65,19
-26,65,18
-31,67,17
-34,66,25
-31,67,31
-29,63,28
-30,62,25
-28,64,24
-26,67,29
-23,65,30
-29,58,27
-23,61,28
-25,60,23
-27,56,23
-26,61,24
-23,77,27
-27,89,26
-24,77,18
-19,76,17
-31,74,15
-28,75,19
-34,57,19
-38,57,10
-40,55,9
-36,57,13
-35,55,12
-34,54,9
-35,45,11
-32,43,18
-34,40,6
-40,42,4
-37,45,22
-34,41,24
-30,31,16
-42,35,30
-40,35,30
-35,36,26
-33,38,30
-31,39,39
-28,41,32
-33,60,29
-31,59,32
-34,58,19
-31,56,18
-19,54,25
-17,59,21
-17,61,15
-19,55,15
-20,54,15
-22,55,15
-22,58,14
-25,60,16
-25,63,20
-24,69,24
-25,69,23
-30,68,26
-31,65,28
-34,63,29
-33,64,29
-30,63,33
-27,62,33
-32,66,28
-34,66,27
-30,70,24
-27,69,22
-29,74,17
-28,72,16
-23,68,12
-23,71,10
-24,77,9
-21,71,5
-22,71,5
-23,76,9
-20,72,7
-18,61,2
-22,60,1
-20,55,9
-19,51,1
-21,50,4
-20,48,19
-19,43,14
-19,46,14
-28,45,25
-26,42,29
-27,42,21
-24,45,28
-24,50,36
-27,51,24
-30,57,19
-23,66,21
-21,61,21
-23,69,17
-18,64,11
-13,65,12
-9,70,12
-8,71,12
-10,71,13
-14,66,11
-17,62,9
-17,58,14
-14,61,18
-14,61,15
-17,61,14
-22,64,19
-23,65,22
-22,60,26
-26,58,29
-24,57,28
-26,58,28
-27,59,27
-30,62,24
-30,65,22
-34,82,20
-31,81,17
-30,80,14
-30,81,14
-36,80,9
-33,80,8
-31,82,4
-32,85,1
-23,80,4
-23,78,3
-18,69,6
-23,55,5
-21,53,8
-17,52,13
-17,49,19
-17,43,10
-12,39,12
1,35,22
-11,35,20
-10,39,24
-8,39,22
-12,42,19
-14,50,16
-9,67,17
-11,74,23
-19,79,26
-18,74,22
-14,77,19
-9,82,21
-12,78,18
-19,68,18
-24,63,17
-24,58,21
-26,57,17
-31,57,22
-29,59,24
-31,65,27
-32,62,26
-29,61,26
-25,59,27
-26,59,30
-25,61,31
-24,65,23
-23,69,25
-18,66,26
-19,66,23
-28,74,20
-29,82,19
-29,79,16
-29,77,12
-27,77,10
-23,82,8
-20,82,7
-15,77,2
-11,72,2
-16,63,-1
-18,62,-2
-22,56,-3
-20,50,1
-18,49,6
-17,47,6
-31,49,14
-29,51,25
-24,41,30
-26,38,37
-23,38,38
-18,38,36
-18,39,34
-22,42,26
-25,49,24
-27,67,15
-26,73,13
-23,73,17
-24,74,15
-23,65,11
-20,67,17
-11,72,16
-13,68,13
-19,65,25
-13,63,24
-16,56,17
-23,55,20
-24,55,21
-26,56,19
-27,59,21
-16,59,27
-13,60,23
-19,63,22
-22,60,20
-24,57,19
-21,58,23
-19,60,18
-21,61,16
-23,71,16
-24,79,17
-25,80,15
-25,73,13
-24,64,14
-25,64,14
-23,70,15
-21,71,13
-17,76,12
-11,75,13
-10,70,11
-16,62,12
-18,61,18
