x,y,z
-23,-27,8
-20,-21,9
-17,-24,10
-10,-35,9
-7,-42,10
-9,-62,13
-7,-78,10
-9,-103,11
-12,-100,14
-14,-103,16
-16,-93,16
-22,-75,20
-21,-65,21
-9,-44,18
-15,-45,11
-16,-44,10
-20,-35,14
-21,-36,15
-27,-42,24
-27,-48,26
-19,-56,28
-12,-59,27
-5,-50,22
-11,-59,17
-22,-89,15
-26,-89,14
-27,-77,10
-29,-85,10
-22,-86,8
-19,-78,5
-16,-69,6
-20,-68,11
-24,-64,11
-18,-51,13
-17,-50,13
-19,-54,19
-19,-54,18
-14,-55,13
-11,-54,11
-13,-55,10
-14,-58,12
-19,-73,14
-17,-69,16
-16,-68,15
-13,-71,14
-12,-66,16
-11,-66,17
-9,-70,17
-11,-67,19
-12,-71,19
-13,-60,18
-14,-56,19
-14,-49,17
-13,-45,17
-16,-47,18
-18,-46,18
-21,-48,19
-20,-51,23
-21,-51,31
-19,-52,32
-10,-67,31
-7,-70,30
-5,-59,26
-7,-56,24
-13,-59,16
-17,-63,11
-23,-73,12
-24,-72,14
-21,-73,11
-24,-66,9
-22,-66,8
-18,-70,8
-18,-71,11
-20,-61,10
-21,-57,10
-25,-58,13
-25,-58,13
-17,-56,13
-16,-54,13
-22,-53,18
-25,-56,19
-21,-61,17
-17,-64,14
-18,-67,13
-21,-68,16
-25,-74,18
-18,-72,15
-15,-71,17
-12,-68,22
-11,-61,24
-8,-48,20
-7,-50,19
-8,-54,17
-9,-54,17
-10,-60,20
-12,-57,22
-14,-51,22
-14,-50,21
-12,-53,22
-12,-52,23
-14,-51,23
-16,-52,26
-15,-51,28
-17,-51,27
-19,-54,31
-18,-65,31
-18,-69,31
-16,-59,29
-16,-57,28
-19,-61,23
-20,-64,21
-22,-67,19
-22,-63,20
-25,-60,18
-24,-56,14
-23,-66,11
-23,-79,10
-17,-76,8
-15,-69,7
-15,-65,5
-17,-69,4
-23,-69,6
-17,-69,6
-17,-67,8
-15,-66,12
-14,-63,15
-13,-58,22
-11,-58,21
-12,-58,18
-15,-60,16
-12,-56,20
-14,-57,19
-20,-59,21
-19,-62,20
-11,-72,19
-5,-77,19
-4,-67,21
-7,-61,19
-11,-60,17
-14,-62,16
-15,-61,15
-16,-57,21
