x,y,z
-17,116,-3
-14,115,-1
-7,110,-1
3,92,2
3,82,5
2,64,10
5,55,13
10,39,14
10,34,15
6,30,16
2,31,16
-1,37,15
-1,40,13
0,52,11
-2,62,11
-9,85,11
-15,97,12
-28,111,14
-34,110,16
-38,105,17
-22,91,23
-13,84,30
-19,82,30
-33,83,27
-51,75,22
-50,64,19
-41,54,18
-36,59,19
-31,71,14
-29,78,12
-25,82,2
-28,80,-2
-20,79,3
-14,80,3
-12,82,0
-13,83,-1
-13,81,-2
-14,79,-2
-14,78,-1
-13,75,0
-11,76,-1
-9,76,-1
-5,77,0
9,80,-6
10,65,-6
-2,49,8
-7,52,15
-8,52,17
-6,55,19
1,58,19
2,56,15
0,56,10
-4,61,10
-15,72,9
-20,77,7
-33,87,9
-36,86,15
-31,82,15
-13,74,18
-9,73,17
-13,75,16
-18,72,15
-26,66,13
-26,63,13
-27,68,13
-32,76,14
-45,70,16
-49,64,15
-41,58,10
-34,62,7
-25,70,2
-24,76,1
-25,89,1
-13,91,8
-9,87,8
-12,85,5
-14,83,2
-15,77,-3
-15,73,-4
-15,64,-1
-14,59,2
-13,53,6
-12,51,6
-11,53,7
-10,54,9
-9,56,13
-6,60,12
-4,78,6
-6,72,10
-8,63,17
-12,62,12
-12,63,12
-14,65,10
-15,66,11
-18,64,14
-19,62,16
-20,64,15
-18,67,15
-18,73,14
-18,77,16
-18,76,18
-21,75,19
-24,70,19
-24,67,19
-24,65,19
-24,63,17
-25,61,14
-25,60,12
-28,57,11
-33,54,8
-36,52,5
-50,74,-4
-62,87,-1
-54,69,-1
-35,75,-4
-9,89,-5
-9,96,-1
-7,98,13
-6,88,13
-10,76,8
-13,74,6
-15,69,1
-15,67,0
-12,63,2
-10,61,4
-8,58,6
-8,59,7
-10,59,9
-10,55,11
-8,55,10
-1,62,4
-2,64,4
-7,70,15
-10,70,19
-11,62,15
-10,60,11
-9,66,7
-11,71,8
-16,72,10
-18,72,9
-22,75,8
-24,77,7
-26,78,8
-26,77,9
-23,71,9
-20,67,11
-20,65,11
-20,63,11
-22,62,11
-24,61,13
-24,62,12
-29,67,15
-35,78,17
-46,86,29
-42,77,28
-25,71,21
-21,72,17
-24,79,9
-27,84,5
-22,94,4
-15,98,7
-5,91,5
-5,88,5
-8,80,1
-14,72,-4
-15,69,-4
-15,57,-4
-15,53,-3
-13,44,2
-12,41,3
-11,39,4
-10,42,5
-12,45,8
-14,47,11
-13,60,14
-11,72,14
-5,84,22
0,84,24
0,75,19
-4,75,15
-15,76,10
-25,79,7
-28,77,10
-23,66,15
-20,63,15
-14,66,16
-15,65,12
-21,67,9
-23,66,11
-23,61,11
-24,60,13
-24,59,14
-23,59,14
-21,61,15
-21,60,15
-23,60,17
-23,61,17
-24,66,14
-32,83,16
-36,81,20
-36,67,16
-34,65,13
-31,75,8
-32,81,6
-32,93,1
-27,96,1
-15,90,1
-11,86,3
-7,82,8
-4,79,8
-5,70,4
-7,65,4
-9,57,5
-9,53,5
-8,44,7
-8,43,7
-7,43,7
-10,44,11
-11,44,13
-10,49,16
-7,59,13
-5,80,11
-4,86,14
-11,93,12
-17,90,13
-23,80,19
-22,74,16
-11,75,13
-8,72,9
-9,67,9
-11,64,8
-20,60,6
-23,59,6
-24,60,5
-24,59,5
-22,59,6
-19,57,7
-19,58,7
-19,62,12
-20,62,16
-23,61,20
-23,63,23
-20,64,25
-20,70,22
-30,92,25
-39,86,28
-42,73,23
-31,71,17
-14,74,14
-14,75,13
-21,83,9
-24,88,8
-22,88,6
-19,84,5
-17,82,3
-13,81,1
-10,79,1
-8,68,2
-9,62,4
-9,51,7
-9,45,9
-8,39,11
-8,39,12
-8,38,15
-7,38,18
-7,44,20
-7,48,20
-3,68,15
-1,86,8
-9,93,9
-14,91,13
-25,79,14
-25,76,11
-19,74,9
-11,75,6
-10,72,6
-15,64,6
-19,62,7
-24,61,6
-25,62,5
-25,64,3
-25,64,2
-25,63,2
-25,62,4
-24,61,7
-24,61,8
-23,63,11
-23,62,12
-25,60,17
-25,61,18
-29,79,15
-40,89,22
-39,85,25
-26,73,22
-20,69,19
-23,67,9
-28,70,5
-21,82,10
-15,85,12
-8,81,12
-11,79,9
-16,76,3
-17,76,0
-15,71,-2
-13,68,-3
-12,61,-2
-12,59,-1
-13,52,-1
-14,48,-2
-13,47,-1
-12,46,3
-13,47,4
-16,49,10
-16,51,15
-8,67,10
-6,86,6
-7,83,20
-8,76,23
-20,71,17
-24,75,17
-23,79,15
-18,77,14
-10,67,18
-10,63,18
-15,60,16
-22,61,12
-25,61,10
-27,62,10
-27,62,11
-26,57,13
-25,54,13
-24,55,12
-25,58,12
-24,61,14
-24,60,15
-24,59,13
-25,63,11
-34,86,10
-38,87,15
-36,73,15
-31,69,12
-19,70,10
-18,71,10
-23,74,10
-25,76,8
-22,75,8
-17,70,7
-16,68,7
-16,65,4
-15,63,4
-14,58,3
-13,54,3
-13,48,5
-12,46,5
-12,46,6
-12,48,6
-13,53,8
-13,55,8
-16,59,12
-15,61,14
-12,81,10
-12,88,12
-11,81,20
-14,69,20
-15,67,18
-14,68,14
-11,69,14
-11,68,14
-13,66,16
-20,57,16
-22,54,15
-24,55,12
-22,57,11
-20,63,12
-19,64,14
-16,60,17
-16,58,17
-18,53,20
-18,52,20
-19,55,20
-20,59,17
-22,67,12
-33,91,11
-38,86,12
-39,71,7
-36,65,5
-30,61,3
-33,62,0
-42,69,-3
-40,75,-3
-24,80,-4
-16,79,-3
1,80,11
8,76,11
2,69,7
-4,67,6
-13,59,3
-16,55,2
-18,52,4
-16,51,2
-16,53,1
-17,56,4
-17,57,11
-14,61,15
-8,66,12
-4,84,11
-4,83,17
-4,80,23
-7,75,20
-13,68,15
-13,65,14
-8,65,12
-7,62,11
-6,56,12
-8,53,10
-15,52,6
-19,57,6
-18,60,6
-17,61,4
-17,60,3
-19,60,7
-19,60,6
-24,59,4
-26,61,3
-28,64,2
-29,67,4
-22,70,14
-19,72,16
-27,95,23
-34,96,28
-35,80,21
-30,72,19
-28,68,20
-30,68,17
-32,73,12
-30,80,6
-22,81,7
-22,78,3
-19,77,3
-14,74,1
-11,72,1
-8,66,5
-5,62,6
-6,56,5
-8,55,5
-10,56,4
-11,57,4
-13,56,6
-12,53,8
-12,49,9
-11,50,10
-10,62,8
-11,68,12
-9,77,15
-10,72,14
-13,71,13
-19,73,13
-20,75,12
-18,72,10
-17,69,8
-16,65,10
-17,64,10
-20,62,9
-21,62,8
-21,61,6
-21,61,7
-20,60,9
-20,60,9
-22,61,13
-23,61,14
-23,62,20
-21,64,20
-21,72,17
-32,93,20
-34,85,23
-33,73,19
-27,72,18
-19,73,14
-18,75,14
-16,79,9
-16,82,8
-16,85,7
-15,83,7
-13,78,6
-13,76,4
-14,73,1
-14,64,-1
-14,58,-1
-13,55,1
-12,49,1
-11,45,1
-11,43,2
-10,42,3
-10,42,5
-12,48,7
-12,52,8
-13,64,8
-13,76,5
-18,96,12
-19,90,18
-23,79,20
-23,82,19
-11,85,10
-5,84,6
-5,73,8
-10,66,9
-23,57,12
-25,55,9
-23,56,7
-19,60,7
-17,61,9
-18,57,8
-20,55,10
-23,51,12
-24,51,12
-23,55,15
-22,58,15
-20,67,9
-23,78,7
-37,89,14
-38,84,15
-32,73,11
-29,70,10
-30,70,7
-29,73,7
-22,78,5
-18,82,7
-15,79,7
-11,73,5
-10,71,4
-10,64,0
-11,61,1
-15,54,1
-18,52,1
-20,51,-1
-19,52,-2
-18,57,0
-17,57,1
-17,60,4
-17,59,7
-15,57,13
-12,65,12
-9,80,15
-7,76,22
-3,68,26
-7,62,19
-9,62,17
-15,63,11
-18,65,12
-20,63,15
-17,62,18
-13,57,13
-13,59,13
-16,62,11
-17,62,9
-18,61,10
-18,61,11
-18,58,12
-18,59,12
-19,60,15
-19,61,19
-18,60,21
-17,60,20
-17,63,16
-25,88,11
-30,90,15
-35,79,13
-34,74,10
-27,66,5
-25,66,4
-21,70,6
-20,73,7
-17,73,9
-16,71,9
-14,66,5
-14,65,4
-15,65,2
-14,64,1
-14,62,0
-14,61,0
-15,61,0
-15,60,2
-14,59,3
-13,59,4
-13,61,6
-13,62,9
-11,66,9
-8,80,6
-9,74,11
-11,62,20
-13,59,18
-14,62,17
-13,65,16
-10,67,13
-11,65,14
-15,60,17
-17,59,16
-17,59,13
-18,61,11
-19,68,11
-19,69,14
-19,66,15
-19,57,15
-19,54,15
-20,55,16
-20,59,17
-19,64,18
-18,64,17
-19,62,13
-21,63,10
-26,80,8
-30,81,11
-34,69,14
-33,64,13
-28,62,11
-27,65,9
-24,75,11
-19,81,10
-19,82,11
-19,75,9
-18,71,7
-17,68,6
-16,67,5
-14,64,5
-14,62,5
-14,57,6
-14,55,5
-14,53,5
-14,53,4
-14,56,5
-14,56,7
-14,55,10
-14,58,12
-11,70,9
-9,76,14
-9,75,16
-13,68,16
-14,64,15
-15,65,12
-16,66,12
-17,70,16
-17,67,16
-19,61,14
-20,61,13
-22,65,13
-23,67,12
-22,67,12
-21,66,11
-21,62,12
-22,60,12
-24,58,12
-26,57,15
-24,57,15
-24,61,14
-25,71,11
-34,87,17
-35,80,19
-27,68,19
-20,65,20
-19,64,16
-20,66,14
-21,74,11
-21,77,11
-20,77,11
-18,75,10
-16,73,8
-15,72,7
-13,70,6
-12,67,6
-10,61,8
-10,58,9
-10,51,9
-10,46,8
-10,45,7
-9,45,9
-9,45,10
-9,51,13
-10,55,14
-11,71,10
-14,85,7
-24,96,9
-29,89,8
-28,75,15
-23,73,15
-2,75,12
5,76,12
0,74,8
-7,69,7
-20,57,6
-23,54,5
-22,54,4
-17,55,5
-15,56,7
-13,58,5
-15,59,5
-20,57,8
-22,56,9
-24,55,14
-24,56,16
-23,65,19
-20,76,18
-22,96,22
-24,91,25
-21,75,21
-17,69,20
-17,67,17
-22,70,12
-23,72,8
-22,74,6
-20,72,9
-12,66,12
-11,64,9
-9,65,10
-8,64,8
-10,61,4
-11,59,5
-13,56,5
-14,56,5
-16,61,5
-17,62,7
-16,59,8
-15,62,8
-12,73,9
-11,74,12
-9,72,19
-6,63,18
-7,61,14
-9,60,10
-12,61,11
-15,62,12
-17,62,15
-15,58,17
-14,58,15
-14,60,12
-15,63,10
-18,68,9
-20,69,10
-21,68,12
-20,66,12
-21,62,14
-23,61,15
-27,61,16
-30,68,15
-32,77,12
-42,92,17
-40,80,19
-27,60,14
-25,58,13
-32,64,8
-37,69,4
-37,83,2
-30,88,2
-18,85,1
-14,83,2
-6,81,4
-5,78,3
-8,72,2
-9,68,3
-11,60,3
-12,56,4
-12,52,3
-10,53,3
-11,54,3
-13,55,6
-14,55,8
-13,63,9
-12,73,9
-8,77,16
-7,75,20
-4,65,16
-5,65,12
-10,66,7
-14,68,7
-18,67,11
-19,62,13
-18,60,11
-18,62,10
-21,68,8
-23,71,8
-24,70,10
-21,66,12
-21,64,12
-22,63,12
-23,63,14
-25,62,15
-25,63,17
-24,63,15
-25,69,12
-32,87,13
-35,85,15
-35,75,12
-32,70,12
-29,64,10
-29,66,7
-30,73,4
-27,79,5
-18,83,4
-14,79,2
-13,77,1
-11,74,0
-11,72,-2
-13,65,0
-13,62,0
-13,56,1
-13,53,1
-12,50,1
-12,51,2
-12,55,1
-12,56,4
-13,55,8
-12,60,8
-11,74,9
-10,72,16
-10,69,24
-9,66,22
-9,66,18
-13,72,13
-15,75,13
-19,74,17
-20,69,18
-20,62,15
-20,62,13
-21,63,11
-21,63,11
-21,63,12
-21,62,12
-21,58,12
-21,56,12
-23,55,13
-24,56,14
-24,60,18
-22,62,17
-22,72,13
-27,85,12
-32,85,15
-30,73,11
-27,70,10
-25,66,10
-25,66,9
-25,72,7
-21,76,8
-15,78,8
-12,75,8
-12,68,6
-13,66,4
-13,64,3
-13,62,3
-13,57,4
-13,54,4
-12,51,4
-12,50,4
-12,51,4
-13,53,6
-14,55,7
-14,58,9
-14,59,12
-11,68,10
-10,81,6
-13,91,12
-15,89,16
-20,77,19
-22,72,21
-15,65,20
-10,64,18
-6,66,13
-9,65,13
-14,56,13
-16,53,13
-19,53,12
-19,56,11
-18,56,11
-16,54,10
-16,53,11
-17,51,12
-16,50,14
-16,54,17
-15,57,17
-17,65,15
-19,75,12
-27,85,14
-30,83,16
-29,73,17
-27,68,20
-22,61,23
-20,60,20
-22,66,15
-20,72,16
-14,78,15
-14,74,14
-14,73,13
-15,69,11
-15,67,10
-12,63,9
-11,61,9
-9,57,9
-9,55,9
-9,53,8
-9,55,7
-11,58,9
-11,57,9
-11,58,7
-11,64,4
-13,71,4
-15,76,4
-17,81,6
-18,76,7
-20,66,8
-18,62,7
-16,62,6
-17,66,4
-17,66,4
-18,63,5
-19,62,5
-23,63,5
-25,63,6
-27,61,8
-29,61,12
-31,63,17
-32,65,20
-34,67,25
-33,66,27
-30,62,26
-30,62,23
-33,65,20
-40,84,17
-39,85,20
-33,71,16
-30,70,12
-28,74,7
-26,80,5
-16,89,3
-13,93,2
-12,94,4
-11,90,4
-10,77,0
-11,72,-2
-12,64,-3
-13,61,-3
-12,54,-1
-12,51,1
-11,45,3
-10,41,4
-10,41,4
-11,42,6
-12,43,8
-14,53,13
-14,58,16
-9,72,15
-7,83,11
-11,94,14
-15,94,15
-24,85,17
-26,77,17
-18,71,13
-12,72,14
-9,74,12
-13,71,13
-21,61,17
-23,57,16
-22,55,15
-19,58,15
-17,61,16
-16,61,16
-16,59,16
-18,56,18
-18,58,20
-16,61,21
-14,62,20
-13,64,15
-15,67,13
-20,72,11
-23,70,10
-28,63,9
