x,y,z
-14,90,6
-11,74,7
-12,69,8
-18,62,7
-26,58,7
-31,57,8
-27,52,7
-24,49,6
-21,43,5
-19,41,8
-17,40,11
-17,39,12
-18,38,19
-17,39,22
-18,39,26
-16,41,25
-8,55,10
-8,70,9
-18,69,17
-19,62,26
-24,76,32
-28,75,31
-27,66,27
-18,63,24
-13,66,20
-9,71,19
-10,70,19
-15,63,19
-17,61,19
-22,60,24
-24,59,24
-27,55,25
-26,55,26
-21,52,25
-21,52,25
-22,54,26
-24,54,26
-24,56,25
-25,55,24
-27,62,25
-29,75,27
-33,109,28
-17,87,10
-9,78,8
-7,75,10
-12,75,9
-23,69,9
-27,59,9
-28,47,8
-28,45,8
-30,37,9
-32,35,11
-34,38,12
-33,38,11
-30,36,13
-28,35,15
-23,35,15
-22,36,17
-20,38,20
-19,40,23
-16,47,23
-8,61,13
-7,74,10
-13,87,12
-18,87,19
-25,82,28
-27,75,28
-19,67,26
-14,63,23
-7,57,14
-8,57,11
-13,59,15
-15,59,17
-20,59,19
-21,58,21
-22,56,24
-21,58,25
-20,57,24
-18,54,25
-17,53,25
-16,54,26
-18,56,26
-19,59,26
-19,62,26
-19,82,27
-20,97,29
-18,96,19
-16,87,13
-14,70,7
-16,69,8
-19,66,10
-20,56,9
-20,50,8
-22,50,8
-26,50,7
-25,50,7
-26,50,8
-23,49,8
-22,48,8
-22,47,11
-21,45,14
-20,45,20
-18,48,22
-14,53,22
-12,55,22
-8,58,24
-6,60,23
-1,69,11
-1,80,6
-8,87,12
-14,73,18
-22,60,22
-25,60,23
-28,63,28
-23,59,26
-12,51,19
-7,57,15
-9,59,16
-13,60,19
-15,59,19
-16,59,20
-17,57,24
-17,55,23
-17,54,23
-16,54,23
-15,55,24
-16,56,25
-17,57,26
-18,55,26
-19,55,26
-18,59,25
-21,70,27
-24,103,28
-19,84,16
-15,75,14
-12,69,13
-14,72,12
-19,67,10
-20,60,9
-20,57,9
-20,56,11
-24,53,12
-24,50,11
-24,44,14
-23,44,15
-21,43,13
-20,41,14
-18,42,19
-17,46,20
-15,48,19
-9,60,15
-8,69,16
-14,76,23
-17,76,26
-16,64,24
-15,60,22
-12,59,22
-12,57,23
-12,56,22
-11,58,20
-12,60,20
-13,60,20
-16,60,21
-17,60,21
-18,57,22
-20,57,23
-18,60,25
-19,59,26
