x,y,z
-20,59,17
-20,59,15
-25,69,12
-28,73,14
-28,66,13
-27,65,12
-25,65,10
-24,67,9
-23,70,9
-22,70,8
-19,69,5
-20,69,4
-21,73,4
-19,69,3
-19,66,3
-19,60,2
-20,58,2
-20,55,4
-18,54,4
-15,53,5
-14,54,7
-14,55,8
-15,58,9
-15,65,12
-15,65,14
-10,77,14
-7,84,14
1,71,15
-1,69,16
-8,65,17
-9,60,15
-8,63,14
-4,64,17
-4,58,16
-10,56,11
-13,59,11
-16,61,14
-16,62,16
-16,66,15
-16,66,15
-16,65,16
-15,65,19
-16,62,18
-16,61,19
-14,61,19
-14,61,21
-14,62,24
-13,62,24
-11,62,23
-9,64,23
-8,67,22
-6,69,21
-4,68,20
-3,67,17
-3,67,16
-7,73,13
-11,83,14
-12,78,16
-12,73,12
-17,70,7
-19,69,7
-20,67,7
-19,64,7
-19,63,5
-19,65,5
-19,67,5
-19,67,1
-21,64,-1
-22,60,-2
-27,57,-4
-33,53,-3
-37,52,-2
-35,55,11
-35,54,15
-33,61,24
-29,62,26
-19,64,29
-17,64,30
-17,61,27
-16,59,25
-12,60,22
-9,61,17
-8,65,10
-9,64,10
-12,56,12
-12,51,9
-12,49,5
-15,57,4
-16,63,6
-19,66,10
-19,66,11
-20,64,12
-20,65,12
-20,72,12
-20,72,12
-19,73,13
-20,72,14
-22,65,15
-24,63,15
-30,62,15
-32,61,17
-32,61,19
-33,66,17
-35,82,17
-31,80,14
-31,80,12
-29,74,12
-27,70,12
-24,68,9
-23,70,8
-21,77,6
-19,80,6
-17,77,4
-17,74,3
-19,68,0
-20,65,-1
-22,61,-4
-22,59,-5
-24,55,-4
-24,53,-3
-24,49,-3
-25,47,-2
-28,46,4
-30,47,12
-29,48,16
-28,52,17
-28,53,18
-26,56,21
-24,58,23
-16,71,17
-16,78,16
-16,70,23
-16,66,23
-20,62,18
-21,62,17
-19,60,12
-18,62,12
-16,62,14
-15,59,15
-16,57,14
-17,58,14
-18,61,13
-20,64,14
-20,65,15
-22,64,16
-22,62,16
-20,62,17
-17,62,16
-19,63,19
-20,63,19
-22,62,20
-22,62,20
-23,60,19
-22,59,19
-20,59,19
-20,60,19
-22,64,17
-26,78,15
-32,89,27
-24,62,21
-20,61,18
-19,69,14
-19,76,13
-16,76,14
-16,71,13
-15,62,10
-16,59,7
-17,56,5
-17,56,4
-14,54,6
-15,51,6
-16,53,10
-15,53,12
-12,56,12
-11,56,13
