x,y,z
-11,70,3
-8,74,4
-3,79,5
3,69,2
1,63,0
-7,58,0
-11,57,0
-14,60,-2
-15,60,-4
-10,60,-5
-7,62,-5
-5,64,-3
-6,68,-4
-8,77,-2
-9,69,0
-9,75,-2
-12,75,-1
-21,66,13
-24,69,21
-6,79,29
14,65,26
15,60,23
1,54,12
-5,51,9
-15,50,6
-17,52,4
-17,53,6
-16,51,8
-9,48,7
-8,52,3
-12,69,1
-15,75,2
-19,84,0
-24,92,3
-30,75,10
-27,70,10
-16,74,12
-7,82,15
-7,79,15
-6,69,6
-5,62,3
-7,48,4
-8,45,5
-11,52,2
-12,61,-1
-9,71,-5
-6,70,-4
-4,74,-3
-4,74,-2
-7,66,5
-9,70,10
-15,76,13
-16,69,15
-11,67,22
10,73,28
16,71,28
7,60,21
-1,56,15
-14,54,8
-16,55,7
-14,56,6
-13,55,6
-13,50,6
-13,49,6
-12,60,5
-14,69,5
-17,80,6
-17,85,5
-23,98,10
-23,82,12
-18,60,8
-15,62,7
-9,67,6
-8,65,7
-7,65,5
-8,64,4
-9,62,4
-13,57,2
-14,58,1
-10,61,1
-7,62,0
-6,72,-2
-6,72,-3
-6,64,-3
-6,67,3
-8,71,9
-10,76,11
-18,67,28
-18,65,34
-4,65,31
4,68,27
-4,72,9
-8,59,12
-10,54,11
-12,50,8
-13,51,5
-13,53,2
-13,52,4
-13,47,12
-13,46,14
-12,63,13
-14,76,16
-17,85,10
-18,96,8
-16,85,13
-15,63,11
-13,58,7
-11,62,6
-11,68,5
-8,66,3
-7,63,3
-7,59,4
-9,56,3
-13,57,1
-12,59,-1
-8,63,-1
-7,63,0
-4,65,4
-4,67,4
-8,73,8
-10,76,12
-11,84,19
-13,82,24
-12,63,21
-9,60,17
-1,66,17
-2,68,16
-6,65,14
-13,58,11
-14,55,11
-10,50,11
-9,54,9
-12,55,9
-13,49,12
-11,43,14
-11,42,13
-10,51,8
-11,61,6
-16,87,7
-20,92,6
-25,101,12
-25,91,16
-27,61,14
-14,63,13
-9,67,12
-1,75,12
0,77,12
4,72,11
2,66,9
-5,56,5
-10,53,2
-19,50,-3
-20,51,-3
