x,y,z
-12,75,-6
-20,83,-3
-29,96,3
-38,99,8
-32,88,10
0,70,28
6,67,29
0,70,15
-3,69,15
-3,61,19
-6,58,18
-13,55,13
-24,55,14
-25,56,16
-21,65,18
-17,80,19
-2,78,13
1,70,9
-6,80,7
-14,96,12
-25,99,5
-24,86,-5
-20,79,-2
-19,77,2
-18,74,-2
-16,71,-6
-11,62,-5
-12,59,-4
-14,67,-8
-15,73,-9
-13,67,-10
-13,58,-8
-12,54,-8
-13,47,-8
-13,45,-7
-15,55,-6
-13,59,-4
-10,53,-1
-9,54,0
-7,77,-3
-5,93,-4
-17,95,3
-20,90,8
-23,92,9
-24,87,9
-21,77,16
-16,73,18
-13,63,11
-16,65,7
-17,62,7
-21,60,6
-23,56,6
-22,54,7
-20,56,9
-12,58,11
2,58,13
-8,63,17
-13,78,18
-8,76,11
-2,73,9
-7,85,10
-12,98,16
-17,81,12
-18,72,6
-12,88,7
-7,86,7
-7,73,5
-11,73,1
-13,72,-2
-15,59,-8
-16,59,-9
-17,67,-10
-16,68,-9
-11,58,-7
-10,51,-7
-12,42,-7
-14,41,-6
-16,44,-5
-14,47,-5
-12,59,-3
-11,64,-1
-11,68,-1
-10,84,-3
-9,120,-5
-22,87,9
-27,82,14
-23,73,7
-19,75,9
-10,78,12
-9,67,8
-12,55,9
-16,55,7
-22,49,1
-24,48,1
-23,57,3
-15,60,2
-10,57,3
-10,62,6
-16,56,5
-15,63,9
-4,83,17
7,81,17
7,73,12
-9,87,17
-10,95,19
-8,82,11
-8,74,10
-15,76,8
-14,79,8
-13,79,2
-11,75,1
-7,64,2
-9,61,1
-15,65,-7
-17,71,-11
-16,65,-11
-15,59,-10
-13,51,-8
-13,48,-8
-16,44,-8
-15,53,-7
-14,55,-6
-11,57,-4
-13,63,-3
-12,74,-6
-13,94,-5
-17,100,0
-19,86,5
-23,75,12
-22,80,13
-17,74,10
-11,68,12
-5,63,19
-7,58,18
-14,52,12
-16,55,12
-19,55,9
-20,57,9
-17,65,11
-10,59,7
-6,57,9
-6,58,9
-9,62,11
-14,80,11
-13,80,7
