x,y,z
-19,-57,17
-14,-53,17
-2,-44,16
-4,-41,14
-14,-49,14
-17,-48,15
-19,-46,19
-22,-47,19
-23,-45,19
-25,-44,23
-27,-45,25
-30,-49,28
-30,-50,28
-26,-53,29
-26,-61,28
-30,-113,35
-31,-128,34
-18,-80,22
-12,-73,20
-12,-62,25
-17,-59,24
-33,-47,18
-32,-46,18
-28,-45,20
-31,-40,19
-36,-41,17
-35,-42,19
-36,-40,19
-38,-37,18
-37,-38,16
-38,-37,12
-38,-38,13
-36,-40,14
-36,-43,15
-37,-46,17
-37,-50,16
-35,-67,12
-40,-70,19
-29,-62,34
-22,-56,37
-13,-60,43
-10,-66,42
-14,-57,33
-17,-50,34
-17,-51,34
-19,-48,30
-20,-50,30
-20,-51,31
-20,-49,32
-22,-47,29
-23,-46,27
-26,-45,28
-26,-43,29
-27,-44,33
-27,-46,34
-29,-50,35
-29,-50,36
-28,-59,33
-31,-84,31
-33,-115,23
-18,-72,16
-12,-72,17
-20,-66,18
-27,-62,16
-23,-49,19
-14,-48,21
-11,-45,20
-14,-47,20
-17,-52,20
-23,-48,20
-26,-43,22
-26,-41,24
-32,-37,22
-34,-37,23
-41,-40,23
-41,-40,23
-43,-44,23
-39,-50,24
-38,-50,23
-36,-56,23
-34,-58,23
-28,-61,18
-26,-67,17
-30,-70,29
-32,-64,39
-31,-57,39
-32,-60,34
-28,-69,31
-22,-64,31
-10,-50,26
-7,-47,22
-7,-46,18
-9,-46,19
-14,-43,23
-18,-45,26
-25,-43,27
-26,-41,26
-27,-44,27
-22,-50,32
-19,-51,34
-20,-55,35
-20,-55,34
-21,-65,29
-24,-82,31
-27,-93,34
-27,-77,31
-22,-68,23
-22,-64,23
-24,-56,20
-24,-49,18
-26,-42,14
-29,-40,13
-33,-41,12
-33,-47,14
-32,-49,17
-29,-49,19
-28,-50,18
-30,-50,19
-30,-51,20
-28,-55,22
-27,-55,23
-24,-56,25
-22,-56,24
-22,-70,20
-22,-81,25
-19,-64,35
-19,-61,33
-20,-58,28
-22,-57,29
-18,-60,31
-13,-50,30
-9,-42,25
-12,-45,23
-15,-48,23
-19,-51,22
-20,-50,22
-21,-46,25
-23,-43,24
-25,-44,27
-25,-47,29
-23,-51,32
-23,-52,31
-23,-66,28
-25,-84,29
-29,-106,30
-29,-90,27
-23,-72,20
-20,-68,19
-23,-58,13
-24,-49,11
-26,-41,12
-26,-45,16
-28,-45,15
-33,-49,15
-33,-51,17
-33,-53,15
-34,-53,15
-34,-52,18
-34,-51,18
-32,-50,19
-32,-52,20
-31,-54,21
-30,-55,22
-26,-58,22
-24,-59,21
-23,-69,22
-25,-74,25
-26,-61,30
-23,-58,28
-19,-60,26
-14,-54,28
-11,-45,28
-11,-44,24
-13,-45,22
-21,-48,22
-24,-50,23
-25,-49,25
-25,-47,25
-25,-49,26
-24,-50,26
-24,-50,29
-24,-51,29
-23,-55,30
-23,-55,30
-26,-59,26
-28,-65,25
-33,-94,30
-30,-87,26
-27,-68,19
-23,-63,15
-23,-59,15
-26,-53,12
-27,-47,11
-31,-45,10
-33,-47,8
-35,-49,7
-37,-51,7
-35,-55,7
-34,-56,8
-32,-58,10
-31,-57,11
-28,-57,13
-27,-59,15
-26,-62,18
-25,-63,19
-22,-69,19
-20,-84,22
-20,-77,27
-17,-59,28
-16,-59,24
-17,-59,23
-19,-57,25
