x,y,z
-46,-73,15
-39,-69,12
-34,-63,12
-36,-60,10
-36,-57,8
-34,-59,8
-32,-60,7
-30,-57,6
-28,-52,6
-28,-51,6
-29,-49,6
-28,-47,7
-28,-46,7
-30,-47,7
-32,-46,8
-37,-46,13
-38,-47,14
-41,-43,14
-43,-44,14
-45,-48,17
-45,-49,18
-44,-51,18
-42,-53,18
-39,-61,15
-39,-68,15
-35,-67,14
-34,-63,13
-34,-55,12
-34,-53,10
-30,-55,13
-25,-57,17
-25,-58,18
-26,-52,19
-27,-47,20
-28,-42,19
-30,-42,20
-32,-43,21
-32,-45,22
-34,-47,22
-36,-47,21
-39,-46,19
-42,-46,17
-45,-51,17
-44,-53,17
-42,-53,17
-41,-55,14
-46,-74,12
-42,-69,8
-39,-71,7
-40,-66,7
-39,-60,5
-35,-58,2
-34,-61,3
-32,-61,3
-29,-56,3
-27,-48,3
-27,-48,3
-28,-47,3
-28,-46,3
-28,-46,5
-29,-46,4
-37,-46,4
-43,-46,6
-44,-50,9
-43,-54,10
-44,-56,10
-45,-58,14
-43,-59,14
-41,-71,13
-40,-71,15
-34,-57,15
-33,-55,16
-32,-48,15
-30,-47,15
-26,-52,16
-25,-56,17
-25,-54,16
-26,-50,16
-28,-43,13
-31,-41,13
-35,-41,15
-36,-43,16
-38,-47,17
-39,-48,17
-39,-48,16
-40,-51,16
-39,-52,17
-36,-60,17
-36,-59,15
-39,-57,11
-40,-66,10
-43,-83,10
-40,-79,7
-33,-74,5
-31,-70,4
-28,-59,2
-27,-58,1
-25,-59,-1
-25,-57,-2
-25,-50,-3
-24,-47,-3
-27,-45,-4
-31,-46,-4
-33,-47,-4
-35,-50,-2
-37,-51,-1
-39,-53,3
-38,-56,4
-36,-66,5
-36,-67,6
-35,-63,11
-33,-60,13
-34,-67,14
-35,-74,15
-32,-62,17
-29,-56,17
-27,-51,19
-28,-52,18
-27,-57,17
-26,-61,18
-25,-62,19
-25,-51,16
-25,-48,14
-27,-45,16
-28,-45,16
-27,-45,15
-27,-46,17
-28,-49,18
-30,-50,19
-32,-49,21
-33,-50,23
-36,-54,26
-37,-56,27
-38,-56,26
-40,-56,24
-44,-51,19
-44,-50,17
-48,-68,14
-49,-74,14
-42,-62,8
-35,-57,5
-36,-57,3
-36,-59,1
-33,-60,2
-29,-60,2
-27,-56,3
-28,-53,9
-27,-47,5
-27,-46,5
-26,-47,8
-29,-48,12
-32,-47,12
-34,-47,13
-35,-46,13
-37,-47,15
-40,-51,16
-44,-57,14
-43,-54,15
-40,-53,16
-38,-64,12
-43,-71,12
-42,-60,11
-38,-54,11
-35,-54,11
-36,-60,11
-32,-66,14
-28,-65,16
-24,-51,20
-23,-44,20
-27,-38,17
-28,-37,17
-32,-38,16
-34,-38,17
-38,-41,16
-42,-43,16
-44,-44,17
-46,-50,19
-46,-52,19
-42,-53,16
-41,-55,12
-44,-72,13
-48,-80,15
-43,-69,14
-38,-65,11
-34,-55,8
-35,-55,7
-35,-58,7
-34,-59,8
-29,-55,6
-28,-51,6
-28,-49,5
-29,-49,4
-29,-49,5
-28,-49,5
-27,-48,4
-29,-49,3
-30,-51,2
-31,-59,4
-31,-62,4
-33,-62,7
-32,-60,9
-33,-72,9
-35,-80,11
