x,y,z
-29,58,18
-28,59,16
-26,75,6
-21,82,11
-11,86,9
-3,77,9
0,60,13
-5,54,13
-17,52,7
-22,55,3
-19,57,-2
-11,53,2
-11,51,4
-13,46,7
-15,51,9
-16,69,10
-15,71,11
-11,70,18
-9,72,24
0,88,18
1,95,15
-10,77,15
-12,77,16
-18,73,15
-18,67,14
-18,55,9
-17,54,8
-11,51,6
-10,51,5
-17,52,8
-16,55,19
-12,54,25
-4,47,13
-15,46,7
-41,60,17
-41,67,20
-31,87,24
-22,84,22
-17,70,17
-14,65,16
-26,71,11
-35,82,17
-32,75,9
-24,78,4
-15,84,-7
-6,82,-5
-6,69,-3
-13,59,3
-16,55,4
-20,51,1
-20,53,-2
-20,55,-5
-17,54,-4
-13,60,0
-12,60,2
-13,57,2
-14,56,1
-19,61,9
-21,64,13
-20,73,24
-22,73,30
13,81,23
20,94,21
11,64,38
-22,83,21
-27,86,12
-29,76,3
-27,67,4
-19,56,9
-14,56,11
-9,42,5
-12,40,1
-22,43,2
-25,45,4
-27,52,7
-25,57,8
-22,59,10
-20,58,15
-12,65,24
-5,71,26
-5,79,25
-6,87,21
-8,93,23
-23,66,15
-24,59,8
-23,64,5
-18,62,7
-17,69,10
-19,67,6
-18,55,6
-18,54,8
-21,55,7
-20,57,5
-14,60,3
-11,60,4
-11,55,10
-11,53,11
-12,51,11
-13,58,11
-14,71,10
-15,74,16
-11,81,12
-11,97,9
-12,75,13
-12,68,16
-15,69,16
-17,63,17
-14,59,15
-10,55,10
-9,55,12
-11,50,15
-14,48,15
-16,50,14
-17,51,13
-17,51,14
-17,52,16
-18,56,19
-16,58,21
-16,64,21
-17,77,22
-15,79,21
-14,77,16
-18,90,15
-24,84,18
-22,71,16
-20,69,10
-18,70,9
-17,73,11
-17,72,11
-12,63,9
-11,57,8
-13,56,8
-15,57,7
-18,60,4
-17,60,4
-12,58,8
-9,52,10
-10,47,10
-9,46,13
-8,52,13
-8,58,15
-9,64,18
-11,65,19
-10,69,17
-10,102,11
-16,96,11
-17,76,16
-17,82,13
-18,73,7
-18,75,7
-21,68,6
-19,64,7
-15,56,6
-16,51,6
-18,48,9
-17,47,11
-16,47,13
-16,49,15
-17,52,15
-18,54,16
-18,58,17
-20,63,20
-20,67,22
-18,75,21
-17,76,19
-20,94,19
-24,93,22
-22,62,22
-21,62,20
-19,76,14
-18,81,9
-13,83,5
-10,76,5
-9,62,10
-15,53,10
-18,51,6
-23,50,-4
-25,50,-4
-20,50,4
-18,45,10
-11,43,19
-5,41,19
-3,51,17
-4,61,17
-7,75,18
-8,78,20
-9,84,17
-9,99,11
-16,88,12
-17,69,14
-16,78,12
-16,64,6
-16,66,6
-18,59,5
-16,57,7
-11,47,7
-12,44,6
-17,45,7
-18,46,9
-21,56,9
-19,54,12
-19,57,15
-18,58,17
-17,62,18
-16,68,19
-18,73,18
-18,70,18
-22,79,15
-30,86,20
-28,74,19
-22,72,12
-20,74,9
-19,79,7
-19,82,6
-16,71,6
-14,65,7
-15,57,6
-16,56,5
-19,55,0
-19,56,-1
-14,56,0
-11,55,4
-10,50,8
-11,48,11
-14,52,15
-14,57,15
-11,68,16
-4,69,19
1,80,15
-6,94,15
-10,75,17
-17,76,14
-22,77,13
-24,67,8
-24,71,6
-19,63,6
-15,59,9
-13,51,7
-14,49,6
-19,51,1
-21,53,-1
-29,55,9
-24,56,21
-20,55,22
-12,59,26
-9,62,27
-10,72,25
-14,76,21
-23,94,18
-27,100,20
-23,79,15
-17,72,10
-11,68,7
-11,68,7
-16,72,7
-19,72,6
-20,62,2
-19,58,0
-18,60,-2
-18,63,-2
-14,64,-1
-14,63,2
-12,58,3
-13,53,7
-13,52,9
-10,50,12
-7,53,14
-5,64,12
-5,64,16
-1,69,21
-1,91,18
-9,91,20
-8,80,25
-12,79,4
-14,70,-2
-19,77,-5
-20,81,-5
-26,67,5
-23,60,11
-16,44,12
-26,44,0
-19,50,6
-25,54,6
-20,56,14
-26,63,16
-27,60,16
-15,61,18
-17,62,14
-23,66,14
-25,70,13
-26,74,15
-26,77,16
-29,97,19
-26,85,19
-21,65,16
-21,70,10
-15,87,4
0,93,11
1,93,13
11,63,20
2,56,17
-9,42,5
-11,42,2
-16,45,-1
-14,46,-1
-14,50,8
-13,46,9
-12,45,8
-14,48,10
-17,60,13
-17,67,13
-13,79,14
-10,79,16
-3,101,11
-6,104,10
-13,75,15
-19,74,10
-21,76,8
-23,71,7
-24,68,6
-18,58,10
-14,52,11
-14,44,12
-17,44,13
-20,50,16
-15,50,19
-15,54,20
-14,54,22
-16,57,22
-17,59,22
-18,67,21
-19,71,21
-17,75,19
-17,78,18
-21,94,17
-26,76,18
-24,64,16
-20,66,11
-18,72,10
-17,78,5
-15,74,4
-13,68,4
-11,64,5
-14,59,5
-17,58,4
-20,62,1
-20,62,1
-12,55,4
-12,51,7
-11,44,13
-10,44,14
-8,49,17
-8,56,17
-7,68,18
-2,78,17
-2,95,15
-13,83,14
-20,80,11
-19,86,10
-22,79,10
-22,78,7
-24,74,5
-21,60,10
-18,55,8
-18,47,4
-17,48,4
-17,47,6
-19,48,9
-21,51,17
-23,52,19
-23,60,24
-21,63,24
-19,69,25
-18,76,20
-16,79,18
-13,95,12
-16,102,15
-17,71,16
-17,62,15
-19,66,6
-20,69,3
-21,71,2
-22,71,2
-17,62,2
-14,58,3
-16,53,0
-17,58,-1
-19,62,1
-13,62,2
-12,58,3
-13,51,9
-13,50,12
-13,51,15
-13,56,16
-9,67,15
-7,67,17
-2,80,11
-4,96,12
-12,72,19
-12,71,19
-18,72,14
-19,67,11
-21,74,5
-20,72,4
-16,63,10
-14,58,11
-14,48,8
-18,46,9
-19,45,11
-25,46,13
-22,48,20
-20,60,23
-16,67,21
-11,74,22
-9,73,24
-11,72,20
-14,72,18
-24,95,15
-28,102,18
-23,74,12
-20,69,10
-18,67,7
-19,70,6
-20,74,3
-17,64,1
-17,59,2
-17,58,2
-18,60,1
-16,64,-1
-14,65,0
-11,63,0
-10,62,1
-14,56,4
-13,54,8
-14,62,12
-11,61,12
-6,60,18
-5,60,23
-2,83,17
-4,84,16
-9,72,18
-12,77,15
-15,76,13
-11,74,10
-11,72,9
-10,63,12
-9,60,13
-13,58,11
-17,60,10
-19,58,13
-20,55,13
-20,50,14
-20,52,16
-20,59,18
-20,62,20
-20,72,23
-21,76,25
-20,72,22
-17,70,20
-20,97,21
-20,75,19
-16,67,15
-15,75,6
-13,78,5
-13,83,3
-12,83,2
-10,76,5
-10,69,7
-10,57,4
-12,57,3
-13,55,5
-12,53,4
-11,53,10
-10,48,12
-6,42,14
-7,43,14
-6,53,17
-8,71,19
-7,74,20
-3,85,13
-3,100,8
-11,94,6
-12,83,8
-15,82,4
-17,79,1
-25,76,0
-27,71,0
-21,55,1
-16,49,2
-18,52,1
-21,55,2
-27,57,6
-27,57,8
-29,58,11
-28,59,13
-23,60,16
-16,65,23
-13,69,26
-11,70,26
-13,71,25
-16,77,26
-18,84,26
-22,85,30
-19,69,26
-15,71,13
-14,80,8
-14,84,4
-13,86,3
-10,75,4
-10,68,4
-16,56,4
-19,54,2
-22,54,-1
-20,54,-1
-13,53,2
-10,47,8
-10,45,13
-10,46,19
-9,48,20
-7,58,18
-6,63,14
-5,72,14
-5,89,11
-13,105,13
-18,87,18
-24,85,15
-27,81,13
-23,68,11
-21,70,7
-18,65,9
-13,56,8
-14,52,7
-17,49,6
-18,49,7
-26,52,5
-31,47,4
-27,49,19
-29,51,18
-18,62,20
-16,66,19
-9,75,19
-11,74,18
-20,74,12
-26,92,12
-33,89,16
-27,66,11
-17,68,6
-15,69,6
-15,77,8
-18,78,3
-13,69,4
-10,59,7
-11,56,7
-15,48,2
-16,50,-1
-16,54,-3
-15,53,-2
-13,50,4
-16,47,7
-18,50,18
-17,58,20
-10,73,20
-6,74,21
1,94,17
-5,93,16
-15,66,23
-16,69,20
-20,74,10
-9,73,5
-8,78,6
-10,62,10
-13,58,11
-21,46,10
-23,45,10
-14,48,10
-12,47,12
-14,52,15
-14,52,15
-16,59,15
-16,61,15
-16,63,16
-18,66,18
-21,70,20
-22,71,19
-29,98,17
-33,81,19
-25,74,18
-19,69,10
-18,71,8
-18,78,5
-16,77,4
-11,73,7
-12,63,9
-10,55,5
-12,54,2
-16,56,-2
-17,56,-2
-14,54,4
-14,54,7
-12,47,12
-13,47,16
-13,59,19
-10,63,18
-4,68,23
6,82,20
8,104,13
-10,83,13
-15,70,15
-20,70,8
-22,63,6
-28,67,3
-29,67,1
-20,58,4
-16,56,6
-14,53,8
-17,54,9
-21,59,10
-20,57,12
-22,53,16
-22,52,20
-15,57,22
-15,62,18
-18,66,18
-27,67,22
-27,68,23
-26,72,17
-28,92,17
-30,87,18
-23,71,16
-12,75,16
-1,77,18
3,81,9
0,82,7
-6,70,5
-8,62,6
-13,55,7
-14,57,6
-14,50,1
-12,52,1
-12,48,5
-14,40,12
-14,38,15
-16,45,23
-19,48,24
-21,56,20
-21,62,17
-20,73,16
-21,77,18
-17,82,16
-12,99,8
-15,97,8
-16,78,7
-11,83,-2
-11,69,-6
-13,74,-4
-12,71,-5
-6,59,0
-6,54,2
-11,49,2
-15,48,3
-17,50,4
-19,51,9
-19,51,10
-18,52,14
-19,56,17
-18,60,22
-15,62,24
-15,71,27
-14,77,29
-17,85,23
-17,95,24
-16,87,20
-12,68,17
-11,64,11
-14,62,7
-16,72,0
-16,75,-6
-15,68,-6
-15,54,-1
-17,50,1
-20,53,-2
