x,y,z
-35,-57,16
-36,-65,12
-43,-81,8
-42,-75,8
-35,-58,1
-36,-59,-1
-40,-68,-4
-39,-72,-5
-33,-68,-4
-30,-62,-2
-27,-59,-1
-28,-58,-2
-30,-57,-3
-30,-55,-3
-31,-55,-3
-34,-55,0
-37,-53,1
-42,-43,3
-45,-42,5
-49,-45,7
-49,-45,7
-51,-43,9
-50,-46,13
-42,-47,18
-38,-46,18
-32,-49,19
-30,-54,19
-27,-58,17
-27,-54,15
-33,-49,12
-34,-53,9
-33,-55,9
-31,-56,11
-29,-52,12
-31,-50,11
-33,-50,10
-35,-52,8
-35,-54,10
-36,-56,13
-38,-55,14
-39,-50,15
-39,-49,16
-37,-49,18
-38,-47,17
-39,-51,18
-38,-53,17
-36,-51,14
-37,-53,13
-38,-56,10
-45,-78,7
-47,-78,9
-44,-66,2
-40,-65,0
-37,-68,-1
-36,-70,0
-34,-68,0
-34,-63,-1
-34,-56,-2
-38,-56,-4
-35,-55,-4
-32,-52,-2
-33,-52,2
-34,-50,3
-36,-41,4
-37,-41,3
-43,-35,7
-44,-40,8
-44,-42,9
-42,-47,11
-40,-49,13
-36,-49,17
-34,-50,18
-32,-60,17
-31,-72,15
-34,-79,13
-36,-65,15
-35,-55,15
-33,-59,13
-33,-62,13
-31,-56,15
-32,-45,12
-33,-41,10
-38,-44,8
-38,-46,7
-38,-47,11
-37,-50,15
-37,-48,16
-40,-45,22
-39,-45,24
-38,-48,22
-37,-51,23
-35,-49,24
-34,-47,23
-34,-49,20
-35,-51,18
-37,-54,14
-39,-61,10
-47,-77,10
-44,-66,10
-37,-58,3
-37,-61,1
-39,-68,0
-38,-68,0
-31,-64,2
-28,-59,2
-29,-56,2
-30,-48,0
-30,-50,-1
-31,-53,-1
-31,-52,-1
-35,-53,1
-35,-51,1
-38,-44,0
-39,-42,2
-40,-46,5
-41,-49,6
-42,-54,9
-42,-59,13
-38,-64,19
-37,-63,20
-45,-75,30
-41,-75,35
-36,-51,39
-26,-48,29
-26,-49,20
-29,-53,15
-28,-51,17
-25,-46,17
-29,-43,15
-33,-41,10
-36,-41,7
-37,-41,6
-35,-39,9
-34,-43,14
-35,-45,16
-37,-51,16
-37,-53,16
-35,-56,21
-32,-55,22
-31,-52,21
-33,-51,21
-34,-50,21
-33,-49,20
-33,-50,20
-32,-56,16
-35,-65,14
-41,-88,13
-39,-74,11
-33,-54,-2
-37,-53,-4
-45,-64,-8
-45,-68,-9
-37,-61,-4
-33,-57,-3
-31,-53,-4
-33,-53,-6
-38,-54,-8
-40,-55,-8
-38,-58,-4
-36,-57,-3
-36,-56,-2
-35,-56,2
-35,-57,5
-34,-58,7
-34,-55,9
-33,-50,15
-33,-53,17
-31,-48,20
-29,-47,20
-24,-64,17
-24,-73,18
-28,-62,22
-29,-54,22
-32,-48,16
-33,-52,12
-34,-61,14
-30,-61,16
-28,-51,13
-31,-50,11
-34,-50,9
-37,-51,7
-37,-52,9
-34,-51,14
-35,-49,14
-37,-49,19
-37,-48,19
-36,-52,19
