x,y,z
-22,70,10
-17,64,9
-16,59,7
-21,55,8
-22,54,8
-20,55,5
-18,60,4
-15,65,4
-16,63,5
-7,65,5
-5,66,3
-13,59,8
-15,49,9
-16,51,14
-16,56,20
-14,59,17
-16,70,17
-17,74,15
-20,77,11
-26,75,14
-25,67,11
-25,65,7
-33,72,14
-28,68,7
-31,66,10
-36,64,15
-38,60,15
-40,62,18
-43,68,19
-41,68,18
-39,62,13
-41,66,11
-40,69,5
-35,64,3
-35,68,3
-36,80,0
-35,86,-3
-31,110,-2
-23,112,-3
-14,96,0
-15,89,2
-14,84,2
-14,82,2
-14,72,4
-11,65,5
-9,55,8
-11,52,11
-8,52,11
-5,55,9
-7,52,10
-10,49,13
-15,50,12
-12,56,14
-14,56,17
-16,55,21
-15,53,22
-17,62,23
-18,66,21
-20,80,18
-22,87,19
-24,84,15
-23,79,13
-25,73,12
-26,68,11
-26,65,7
-28,68,8
-31,67,8
-35,64,10
-39,55,15
-43,60,21
-45,67,22
-39,73,18
-36,65,15
-39,69,11
-41,71,8
-39,67,3
-36,68,1
-37,78,-2
-39,83,-3
-33,99,-4
-27,104,-3
-17,97,1
-16,93,4
-15,84,7
-14,82,7
-12,75,7
-11,69,8
-10,58,10
-9,53,11
-7,56,11
-3,57,11
-4,52,12
-9,52,13
-8,56,11
-10,56,15
-12,55,19
-13,53,23
-11,54,24
-15,64,24
-17,71,21
-21,87,23
-21,86,21
-19,76,14
-23,76,15
-24,76,13
-26,77,7
-29,78,7
-33,75,6
-37,72,7
-41,58,11
-40,50,13
-43,54,15
-46,64,15
-45,68,14
-41,61,11
-45,70,10
-46,75,9
-37,69,8
-35,71,8
-33,79,4
-34,88,3
-27,107,2
-24,110,4
-15,104,6
-13,89,9
-11,84,9
-10,74,10
-9,69,11
-8,56,13
-9,51,14
-7,42,16
-6,39,16
-5,42,13
-5,43,13
-9,41,17
-8,46,16
-6,66,14
-8,72,16
-15,80,17
-20,79,22
-22,75,17
-27,90,8
-32,94,7
-28,86,6
-23,83,9
-19,73,12
-18,69,10
-21,61,4
-23,57,1
-27,55,2
-26,55,-1
-27,56,-4
-30,55,-1
-30,52,3
-30,51,3
-36,68,9
-38,72,10
-37,80,14
-26,94,19
-27,90,19
-27,78,21
-26,73,18
-26,77,12
-26,84,10
-18,96,6
-12,99,8
-9,91,8
-6,85,10
-9,75,13
-10,71,14
-10,63,18
-14,58,15
-25,44,15
-28,39,13
-30,27,15
-27,25,15
-21,35,12
-20,40,13
-22,45,11
-25,63,12
-18,70,5
-16,83,-1
-21,84,3
-28,55,14
-30,53,13
-24,68,12
-20,69,12
-20,70,19
-21,66,18
-20,68,16
-19,70,18
-18,66,12
-20,66,12
-26,65,12
-27,66,8
-36,72,8
-33,65,9
-32,62,11
-32,55,14
-35,59,13
-39,68,14
-38,66,13
-36,64,13
-38,70,14
-39,64,7
-38,65,5
-38,66,2
-40,71,0
-37,80,-3
-31,86,-4
-25,96,-3
-22,96,-1
-20,93,4
-16,88,7
-15,85,8
-13,73,14
-11,66,16
-8,51,18
-8,49,19
-9,45,19
-10,46,18
-11,48,14
-14,47,14
-18,52,17
-17,58,16
-11,69,12
-14,69,14
-21,68,21
-21,61,23
-19,61,22
-20,70,18
-21,76,18
-27,72,18
-27,71,20
-19,63,19
-18,62,18
-19,61,18
-21,61,15
-28,63,11
-32,64,10
-38,63,10
-38,59,15
-38,52,18
-39,52,19
-41,58,17
-40,60,14
-34,59,11
-31,58,10
-33,68,6
-36,69,3
-39,66,2
-39,65,1
-36,72,0
-35,86,-5
-33,95,-5
-21,101,1
-17,95,4
-16,88,10
-19,87,9
-14,84,5
-13,80,9
-10,65,11
-9,57,14
-4,44,17
-4,40,18
-3,41,16
-4,44,15
-7,43,15
-7,54,13
-5,69,10
-10,85,9
-16,81,11
-27,76,21
-25,70,22
-20,75,15
-21,81,12
-19,84,13
-19,79,12
-20,69,10
-20,65,9
-21,64,7
-21,62,5
-22,63,5
-22,63,3
-26,62,3
-30,57,5
-31,54,6
-34,53,9
-35,58,10
-39,68,11
-36,68,10
-33,71,10
-37,78,10
-39,75,4
-39,74,6
-33,62,7
-32,64,6
-34,77,7
-32,90,7
-18,104,5
-11,102,6
-5,92,12
-9,81,8
-13,75,9
-9,65,14
-8,59,15
-7,46,17
-7,41,18
-7,34,19
-6,37,18
-9,44,17
-12,43,16
-12,55,12
-9,70,6
-12,89,4
-17,83,3
-27,79,16
-26,72,17
-22,63,5
-24,74,6
-23,78,7
-23,75,5
-24,72,7
-22,64,8
-20,60,6
-22,57,12
-19,56,12
-16,57,5
-19,60,7
-21,59,7
-20,56,5
-29,55,9
-32,58,10
-35,70,13
-36,76,17
-30,75,19
-28,75,21
-38,73,19
-38,65,14
-35,61,12
-35,67,7
-36,73,5
-32,92,4
-28,99,3
-16,93,3
-13,87,4
-14,81,8
-16,80,9
-15,75,10
-13,68,11
-11,54,14
-12,47,16
-12,42,18
-11,41,17
-10,44,16
-11,45,16
-18,48,15
-18,60,15
-13,65,10
-11,80,6
-15,82,7
-20,67,12
-20,56,10
-22,64,11
-23,66,10
-25,73,10
-25,76,10
-23,73,11
-21,68,17
-22,61,13
-24,60,15
-26,60,19
-24,60,14
-30,62,13
-35,62,16
-35,56,19
-36,56,22
-35,60,20
-36,70,18
-33,69,16
-28,67,10
-30,78,11
-29,75,6
-28,71,3
-29,61,3
-29,64,3
-25,73,0
-24,78,-1
-23,93,0
-20,95,0
-17,85,3
-15,77,4
-17,72,7
-13,65,6
-13,60,7
-14,53,9
-15,50,10
-13,45,9
-12,49,8
-11,53,8
-12,53,8
-14,57,7
-13,68,6
-14,79,8
-17,70,11
-23,65,23
-23,57,27
-17,50,25
-16,59,23
-17,73,19
-20,79,14
-23,80,16
-23,68,15
-26,65,13
-30,65,14
-30,63,13
-29,63,11
-29,64,13
-29,62,17
-30,59,20
-31,48,20
-34,47,19
-36,58,22
-33,60,21
-27,61,19
-24,58,17
-24,57,11
-25,60,8
-27,65,2
-29,66,2
-30,58,3
-31,55,-2
-36,66,-4
-39,90,-3
-34,100,-7
-15,95,0
-13,89,6
-17,82,10
-19,81,10
-16,77,10
-14,71,11
-11,58,14
-9,53,15
-8,50,15
-8,48,16
-10,50,12
-11,51,10
-15,51,10
-17,58,7
-15,65,5
-15,78,7
-17,79,11
-19,70,18
-18,61,19
-17,51,14
-19,60,11
-23,75,9
-23,83,8
-21,84,5
-22,81,9
-24,67,14
-24,61,13
-30,54,12
-30,55,14
-27,57,9
-28,60,13
-29,58,13
-34,54,14
-37,55,16
-39,60,15
-37,62,14
-27,62,7
-26,69,6
-27,78,4
-28,77,1
-33,71,3
-33,62,2
-29,68,0
-29,74,-1
-26,92,-1
-22,98,1
-10,94,3
-8,82,10
-10,76,10
-13,67,7
-12,64,7
-11,55,8
-8,49,8
-8,43,7
-8,43,8
-7,45,5
-7,48,5
-11,53,5
-12,55,6
-12,68,6
-10,82,4
-19,95,8
-22,91,9
-25,78,18
-23,67,16
-27,71,13
-29,77,10
-27,77,10
-23,75,13
-23,71,13
-23,58,10
