x,y,z
-15,-76,5
-12,-61,0
-16,-60,-1
-25,-63,-1
-25,-60,-2
-22,-57,-5
-21,-57,-4
-21,-57,0
-20,-57,1
-20,-67,4
-18,-72,7
-1,-78,10
10,-75,12
12,-68,20
5,-69,16
-4,-74,10
-7,-65,18
-8,-57,21
-7,-53,19
-7,-53,16
-11,-57,14
-13,-59,18
-15,-62,18
-16,-61,16
-13,-59,15
-12,-64,17
-12,-66,19
-12,-68,19
-10,-62,20
-9,-60,20
-5,-58,20
-3,-55,20
-2,-53,18
-5,-55,18
-8,-60,18
-5,-58,15
-6,-61,13
-14,-82,11
-18,-94,15
-13,-73,12
-11,-65,8
-14,-71,4
-19,-73,5
-18,-72,3
-16,-67,2
-16,-51,1
-19,-49,1
-20,-58,1
-17,-56,1
-14,-53,2
-17,-59,3
-17,-62,5
-15,-62,6
-12,-65,7
-5,-69,7
-5,-68,8
-9,-69,12
-10,-70,13
-4,-71,11
-3,-80,8
-8,-87,10
-11,-72,16
-14,-50,15
-14,-49,12
-14,-60,11
-12,-63,14
-4,-59,18
-8,-55,15
-17,-52,11
-19,-51,13
-15,-56,15
-10,-59,17
-9,-59,18
-10,-56,18
-10,-55,18
-8,-56,20
-7,-59,21
-8,-68,20
-8,-71,20
-8,-66,18
-11,-68,17
-17,-93,18
-14,-96,20
-7,-68,16
-6,-58,13
-12,-65,8
-13,-74,6
-9,-66,5
-15,-53,1
-18,-55,0
-20,-55,0
-18,-52,-1
-16,-61,0
-15,-64,1
-15,-55,3
-17,-54,4
-17,-54,8
-16,-55,9
-12,-62,10
-9,-69,10
-7,-77,15
-7,-76,18
-5,-75,20
-3,-74,20
3,-81,17
1,-84,16
-6,-61,24
-11,-45,17
-13,-53,13
-17,-62,14
-13,-64,16
-10,-56,13
-10,-53,11
-17,-57,9
-16,-59,10
-13,-59,11
-9,-61,13
-8,-55,15
-9,-52,16
-8,-50,19
-7,-50,20
-7,-60,22
-6,-63,24
-4,-69,23
-2,-68,21
-7,-77,17
-17,-104,16
-13,-99,11
-3,-60,5
-6,-55,5
-16,-71,2
-11,-72,0
-2,-60,0
-6,-57,0
-16,-50,0
-19,-50,-2
-13,-58,0
-11,-57,2
-13,-57,5
-16,-58,6
-18,-63,6
-17,-69,7
-11,-74,8
-5,-74,8
-5,-74,10
-7,-72,11
-4,-70,10
5,-71,7
1,-75,5
-7,-64,13
-10,-44,17
