x,y,z
-18,-53,34
-13,-53,40
-13,-54,40
-15,-53,40
-18,-55,40
-34,-72,39
-39,-82,34
-49,-80,34
-56,-74,31
-72,-65,7
-68,-61,-4
-63,-50,-24
-60,-46,-28
-60,-42,-38
-59,-40,-40
-42,-30,-31
-26,-26,-15
-21,-25,-4
-24,-26,8
-28,-27,12
-33,-31,15
-31,-34,21
-39,-36,32
-86,-33,31
-109,-20,3
-89,-15,4
-63,-13,4
-57,-15,11
-61,-19,17
-68,-21,18
-68,-23,24
-71,-24,24
-83,-24,11
-67,-21,17
-63,-21,17
-61,-33,25
-61,-39,26
-54,-38,26
-50,-33,25
-31,-15,16
-27,-9,11
-26,-12,15
-24,-12,19
-43,-16,24
-44,-13,26
-51,-19,27
-54,-20,26
-57,-16,21
-56,-15,21
-62,-24,23
-65,-32,26
-63,-33,22
-67,-40,17
-63,-40,16
-59,-36,6
-46,-39,5
-50,-54,0
-56,-59,6
-56,-62,21
-55,-63,10
-36,-62,8
-26,-64,13
-7,-71,21
-2,-70,24
-6,-61,27
-10,-56,28
-18,-54,29
-24,-54,27
-30,-54,23
-26,-50,24
-24,-52,25
-22,-60,30
-20,-61,32
-15,-75,29
-12,-72,33
-24,-58,18
-13,-56,22
-22,-75,19
-25,-76,21
-28,-56,22
-27,-46,19
-21,-35,13
-21,-37,12
-23,-44,14
-23,-48,16
-23,-51,19
-23,-50,19
-21,-46,22
-19,-46,24
-20,-48,25
-24,-58,28
-27,-63,31
-25,-67,32
-23,-67,30
-30,-83,35
-34,-79,41
-28,-71,26
-25,-75,19
-26,-80,24
-25,-76,27
-21,-60,25
-18,-53,18
-14,-46,10
-14,-47,9
-17,-49,9
-20,-51,10
-25,-49,13
-26,-48,12
-27,-50,10
-32,-57,9
-35,-62,10
-34,-67,13
-33,-68,17
-29,-66,26
-26,-63,29
-17,-80,24
-22,-78,27
-23,-47,37
-22,-47,33
-18,-59,27
-18,-63,27
-19,-50,32
-19,-43,32
-18,-31,23
-17,-29,19
-17,-32,19
-20,-39,22
-21,-42,23
-25,-49,25
-26,-50,28
-25,-52,32
-24,-58,33
-24,-67,35
-24,-69,36
-21,-68,33
-20,-65,31
-27,-74,30
-36,-81,40
-39,-65,32
-35,-70,19
-35,-79,22
-29,-77,34
-23,-67,31
-13,-50,15
-10,-47,10
-10,-48,8
-11,-49,8
-19,-52,12
-24,-54,14
-30,-59,15
-29,-59,12
-26,-65,8
-26,-69,9
-21,-78,13
-17,-80,17
-15,-72,23
-14,-75,27
-17,-86,26
-21,-71,31
-21,-42,41
-13,-45,32
-13,-49,32
-11,-40,37
-12,-34,37
-15,-26,28
-17,-25,24
-20,-30,21
-22,-35,23
-27,-48,28
-30,-52,29
-33,-57,31
-32,-60,32
-27,-64,34
-23,-67,35
-15,-71,36
-11,-68,35
-11,-59,29
-13,-55,28
-19,-51,28
-41,-85,37
-49,-82,41
-36,-70,19
-30,-74,12
-28,-79,18
-28,-75,23
-21,-59,19
-18,-54,13
-14,-53,7
-15,-55,7
-19,-60,12
-20,-61,12
-20,-64,12
-20,-66,12
-20,-71,13
-19,-71,14
-17,-74,15
-16,-76,16
-13,-73,19
-14,-69,19
-14,-77,18
-9,-58,30
-6,-41,38
-6,-37,35
-10,-46,30
-12,-56,31
-11,-53,32
-10,-39,32
-11,-34,32
-14,-35,28
-16,-40,26
-19,-53,30
-23,-58,33
-29,-66,39
-28,-65,39
-21,-62,37
-13,-67,37
-12,-69,39
-15,-67,36
-17,-64,33
-20,-59,29
-21,-55,28
-27,-55,24
-39,-70,30
-44,-60,32
-37,-65,21
-27,-86,15
-23,-86,18
-12,-73,27
-8,-63,24
-8,-53,13
-9,-52,11
-15,-53,10
-23,-55,11
-25,-56,12
-22,-54,15
-19,-54,14
-19,-58,15
-19,-60,19
-16,-65,23
-14,-66,23
-13,-60,28
-13,-57,31
-12,-67,29
-14,-77,29
-16,-53,41
-19,-53,41
-20,-63,40
-19,-66,38
-16,-56,33
-18,-49,30
-17,-34,20
-14,-34,18
-13,-36,19
-17,-46,25
-20,-49,26
-25,-51,27
-26,-50,26
-25,-47,26
-24,-51,27
-25,-67,33
-26,-73,37
-24,-72,39
-20,-77,37
-23,-92,46
-26,-75,45
-22,-66,26
-24,-68,23
-29,-71,24
-29,-72,26
-24,-62,28
-14,-50,15
-11,-48,10
-13,-53,9
-16,-57,10
-23,-63,13
-26,-65,13
-23,-68,14
-21,-69,13
-18,-71,14
-14,-71,14
-9,-69,15
-9,-65,16
-15,-59,23
-18,-63,24
-22,-76,26
-23,-58,33
-13,-46,37
-6,-51,30
-4,-49,30
-6,-41,34
-8,-38,33
-13,-34,24
-15,-35,22
-18,-42,23
-20,-49,25
-29,-62,31
-35,-68,34
-35,-72,36
-30,-70,35
-14,-66,32
-6,-64,31
-3,-59,30
-7,-55,29
-15,-50,26
-20,-50,25
-29,-59,25
-54,-91,41
-46,-76,36
-27,-73,12
