x,y,z
-26,-59,2
-26,-50,5
-26,-49,4
-25,-53,0
-24,-54,-1
-23,-56,-1
-22,-59,-1
-21,-61,-1
-21,-61,-1
-20,-62,0
-19,-61,0
-19,-55,1
-20,-54,0
-22,-53,2
-25,-54,4
-27,-61,8
-27,-68,4
-22,-72,4
-24,-65,10
-25,-73,10
-26,-84,3
-24,-78,1
-16,-61,5
-12,-54,9
-14,-43,9
-17,-43,7
-21,-49,4
-23,-52,3
-25,-56,3
-22,-55,6
-18,-52,7
-16,-51,9
-15,-53,14
-15,-55,18
-36,-53,5
-31,-65,3
-28,-72,3
-20,-73,11
-20,-80,12
-27,-87,12
-33,-86,11
-35,-71,3
-29,-65,1
-21,-60,3
-19,-56,5
-20,-54,3
-21,-54,2
-23,-53,-1
-24,-52,-1
-22,-52,-1
-20,-53,-2
-20,-55,-2
-21,-56,-1
-22,-59,-1
-22,-63,-1
-20,-63,-1
-21,-64,-2
-23,-69,-3
-22,-74,3
-25,-76,2
-21,-75,2
-20,-63,4
-20,-61,9
-23,-73,8
-20,-73,6
-18,-65,5
-11,-50,8
-12,-46,9
-18,-47,7
-20,-48,6
-23,-51,6
-24,-53,7
-26,-54,10
-23,-51,12
-22,-50,12
-24,-59,12
-24,-61,13
-23,-62,12
-23,-68,10
-25,-78,9
-26,-80,11
-29,-74,13
-30,-67,14
-30,-75,5
-28,-82,0
-21,-76,1
-17,-67,4
-17,-53,3
-16,-50,3
-20,-52,-1
-24,-53,-2
-24,-54,-4
-22,-51,-3
-21,-50,-2
-22,-50,0
-22,-51,1
-23,-54,0
-23,-55,1
-23,-60,3
-25,-63,4
-27,-66,7
-28,-70,7
-26,-75,6
-26,-74,7
-26,-63,13
-28,-69,13
-27,-84,8
-24,-80,7
-15,-62,9
-12,-47,11
-14,-43,8
-16,-45,5
-19,-45,3
-28,-50,5
-32,-51,7
-29,-52,11
-26,-52,12
-24,-52,12
-23,-56,13
-24,-61,13
-25,-66,11
-22,-69,9
-20,-70,9
-25,-80,12
-27,-79,15
-33,-71,14
-34,-66,10
-29,-68,1
-26,-72,0
-22,-69,4
-22,-58,2
-21,-56,1
-24,-55,0
-26,-55,-2
-30,-56,-7
-30,-57,-8
-28,-56,-9
-27,-56,-9
-27,-57,-7
-26,-57,-6
-27,-60,-4
-26,-57,-3
-27,-59,0
-27,-64,2
-23,-68,8
-22,-70,11
-22,-63,13
-21,-53,19
-23,-55,21
-21,-66,19
-20,-68,16
-16,-61,14
-14,-57,15
-16,-55,13
-17,-56,12
-22,-56,11
-24,-56,10
-26,-57,10
-26,-56,11
-26,-56,12
-23,-55,13
-22,-55,12
-20,-59,14
-19,-58,14
-21,-60,13
-22,-57,15
-24,-57,15
-24,-57,13
-30,-76,13
-30,-74,16
-34,-76,15
-34,-82,12
-27,-82,5
-23,-75,3
-17,-62,5
-17,-55,5
-17,-48,5
-20,-48,4
-29,-56,1
-30,-58,0
-29,-59,-2
-27,-58,-3
-24,-57,-3
-25,-56,-1
-26,-58,-1
-23,-55,1
-23,-54,1
-25,-61,4
-24,-61,8
-24,-66,11
-23,-71,12
-19,-73,11
-19,-67,11
-24,-57,18
-24,-60,20
-23,-66,17
-21,-66,15
-17,-60,13
-16,-54,15
-20,-50,15
-22,-48,12
-23,-49,11
-22,-51,12
-23,-53,12
-24,-55,14
-24,-55,13
-24,-55,13
-24,-59,15
-23,-62,18
-22,-63,18
-19,-65,17
-17,-63,15
-18,-60,10
-19,-62,9
-28,-73,12
-34,-67,15
-42,-62,14
-44,-71,7
-35,-78,1
-30,-78,0
-17,-62,7
-15,-52,7
