x,y,z
-6,66,22
-3,65,22
-3,62,23
-8,52,27
-7,46,27
-10,40,30
-11,37,31
-11,37,29
-9,40,29
-10,51,27
-14,56,27
-23,65,21
-30,70,17
-28,70,19
-24,67,21
-23,67,23
-25,67,23
-26,66,25
-26,64,28
-26,64,30
-26,61,34
-25,58,34
-27,54,34
-30,54,34
-34,57,33
-37,63,34
-34,71,34
-31,73,31
-28,76,24
-28,76,17
-28,73,17
-25,76,12
-21,77,9
-17,84,7
-13,85,6
-11,80,8
-12,74,9
-13,65,8
-14,60,6
-17,56,5
-18,55,6
-15,52,7
-14,52,8
-11,52,13
-11,53,15
-9,58,19
-7,60,20
-7,63,23
-11,62,28
-11,62,29
-9,60,31
-8,60,31
-4,62,30
-4,66,30
-9,79,30
-11,80,28
-16,77,24
-18,72,24
-20,64,23
-21,61,23
-22,57,23
-20,56,23
-19,54,23
-20,53,24
-20,53,26
-19,53,27
-15,55,30
-11,55,33
-9,53,33
-12,49,31
-13,48,30
-15,54,27
-17,61,26
-20,73,26
-20,76,24
-24,72,22
-28,69,22
-29,68,19
-26,71,16
-19,79,14
-15,79,13
-10,78,13
-10,72,13
-12,67,13
-15,61,10
-16,60,10
-14,58,11
-12,57,13
-12,57,15
-12,58,16
-11,59,18
-11,59,18
-11,57,22
-11,55,23
-11,59,22
-13,64,22
-13,66,25
-12,64,27
-14,60,26
-16,59,25
-18,57,24
-17,59,24
-17,68,23
-18,73,22
-20,72,22
-20,62,23
-19,59,24
-17,55,24
-17,55,23
-19,57,23
-19,56,24
-18,57,27
-18,54,28
-16,55,32
-12,55,34
-8,56,36
-6,55,35
-10,53,34
-12,52,35
-15,51,33
-17,52,31
-19,53,30
-24,57,26
-28,64,25
-33,81,24
-31,83,23
-26,67,20
-28,66,20
-29,80,17
-21,86,13
-12,81,9
-12,78,9
-15,75,11
-13,73,8
-13,66,8
-13,65,8
-11,60,10
-10,56,13
-11,51,16
-12,50,17
-14,48,21
-15,49,26
-15,50,27
-13,50,28
-13,52,28
-14,67,29
-13,69,28
-11,67,25
-13,66,26
-18,62,24
-18,61,23
