x,y,z
-21,-39,-6
-27,-39,1
-27,-37,4
-33,-39,4
-39,-40,2
-48,-41,6
-48,-41,9
-43,-48,14
-38,-50,15
-30,-59,13
-26,-58,13
-19,-63,17
-18,-65,18
-22,-72,16
-27,-73,15
-26,-64,14
-23,-58,14
-21,-53,12
-21,-53,8
-25,-55,6
-31,-60,5
-33,-60,5
-33,-57,8
-33,-53,10
-32,-51,12
-33,-53,13
-32,-64,15
-30,-71,17
-24,-76,18
-21,-71,19
-26,-61,18
-30,-66,17
-38,-83,15
-36,-85,14
-22,-73,10
-20,-86,4
-20,-90,2
-19,-76,-4
-17,-65,-5
-15,-50,-4
-17,-47,-5
-23,-59,-5
-22,-57,-6
-17,-53,-16
-16,-51,-14
-23,-48,-9
-28,-48,-7
-34,-51,-9
-37,-52,-10
-45,-55,-5
-46,-59,-1
-44,-61,2
-41,-60,5
-40,-61,14
-38,-62,19
-31,-68,19
-25,-64,19
-20,-55,22
-18,-46,22
-17,-48,21
-18,-54,20
-19,-54,20
-18,-50,17
-17,-48,15
-19,-46,13
-21,-46,13
-27,-50,10
-28,-53,9
-30,-57,9
-29,-56,11
-29,-57,14
-28,-58,15
-23,-58,16
-19,-60,18
-20,-64,19
-23,-67,17
-25,-69,15
-26,-69,14
-26,-63,14
-25,-58,13
-28,-64,12
-40,-79,16
-42,-82,15
-33,-70,12
-29,-70,10
-31,-86,7
-29,-86,2
-24,-71,-3
-21,-66,-1
-22,-62,-1
-24,-58,-3
-25,-58,-8
-20,-55,-8
-20,-52,-7
-23,-46,-3
-26,-43,-1
-33,-44,2
-38,-46,4
-48,-48,5
-49,-48,9
-45,-46,15
-42,-47,17
-35,-49,18
-32,-52,19
-25,-52,21
-22,-50,20
-21,-52,19
-20,-56,19
-18,-63,18
-16,-67,19
-15,-66,18
-16,-58,13
-18,-55,10
-26,-53,3
-32,-55,0
-37,-59,-1
-36,-59,1
-33,-59,6
-31,-57,9
-31,-57,12
-29,-61,14
-29,-71,18
-29,-75,19
-30,-76,17
-32,-69,15
-34,-64,16
-37,-68,16
-42,-74,17
-40,-76,17
-34,-72,14
-32,-85,11
-32,-91,8
-23,-80,3
-19,-72,2
-19,-67,4
-21,-69,1
-25,-65,-4
-27,-60,-7
-25,-57,-8
-22,-56,-6
-24,-50,-5
-29,-47,-4
-38,-42,-3
-38,-39,-2
-37,-33,2
-37,-31,4
-40,-30,7
-39,-32,11
-35,-38,12
-32,-53,14
-33,-52,17
-25,-59,25
-17,-61,27
-10,-71,32
-9,-75,33
-15,-78,26
-18,-75,22
-24,-66,14
-27,-62,10
-31,-61,1
-35,-66,-3
-41,-73,-3
-39,-72,-1
-32,-64,4
-30,-59,10
-33,-55,11
-34,-55,11
-35,-56,12
-35,-65,18
-34,-69,20
-27,-65,20
-26,-62,18
-31,-70,13
-36,-81,12
-38,-96,8
-32,-83,5
-23,-76,1
-24,-80,-1
-21,-90,-9
-17,-82,-10
-12,-70,-10
-10,-66,-11
-14,-62,-11
-19,-56,-16
-20,-57,-22
-20,-56,-22
-20,-53,-17
-23,-51,-12
-25,-54,-11
-30,-61,-11
-33,-61,-10
-38,-63,-1
-37,-63,2
-34,-60,8
-35,-57,12
-37,-57,22
-32,-60,22
-21,-58,23
-17,-56,27
-15,-51,32
-16,-50,32
-19,-50,29
-19,-54,28
-16,-53,27
-13,-50,22
-14,-49,20
-17,-51,17
-20,-53,15
-29,-58,10
-32,-59,8
-37,-61,10
-36,-59,12
-31,-55,15
-28,-54,16
-21,-56,18
-19,-55,19
-19,-57,20
