x,y,z
-34,-81,9
-29,-70,8
-26,-75,7
-26,-81,5
-30,-84,4
-29,-69,3
-26,-61,3
-22,-51,4
-21,-47,4
-24,-38,4
-24,-36,4
-26,-49,3
-26,-50,4
-27,-51,7
-28,-54,7
-29,-57,6
-32,-64,7
-33,-67,10
-34,-71,11
-20,-68,10
-18,-76,5
-14,-61,11
-24,-68,13
-32,-72,10
-22,-67,15
-19,-53,16
-18,-35,18
-24,-40,19
-31,-47,18
-28,-49,17
-25,-50,19
-22,-49,21
-22,-43,20
-32,-53,19
-32,-57,20
-31,-60,21
-33,-67,21
-30,-68,25
-23,-66,24
-28,-51,19
-28,-47,19
-52,-92,16
-44,-86,21
-32,-81,9
-29,-77,9
-16,-66,13
-17,-57,12
-23,-43,9
-28,-41,7
-31,-47,3
-27,-45,3
-26,-45,5
-23,-44,9
-20,-43,10
-21,-45,8
-26,-56,10
-26,-59,13
-30,-59,13
-33,-65,14
-33,-70,13
-32,-82,14
-27,-71,18
-25,-67,19
-26,-74,16
-26,-74,15
-28,-67,18
-21,-48,28
-21,-41,23
-27,-34,14
-29,-36,15
-29,-41,16
-27,-43,18
-27,-47,22
-24,-42,23
-29,-42,22
-38,-58,23
-39,-65,22
-31,-63,21
-33,-62,20
-39,-59,21
-47,-79,20
-41,-79,24
-36,-79,17
-35,-74,12
-32,-69,15
-25,-53,19
-28,-46,15
-32,-40,7
-31,-39,7
-32,-41,7
-33,-41,7
-30,-42,9
-31,-40,9
-33,-42,13
-39,-48,14
-39,-48,14
-41,-52,12
-41,-52,13
-42,-58,17
-40,-62,17
-35,-67,15
-29,-72,13
-18,-50,23
-20,-47,24
-35,-63,19
-38,-67,24
-27,-51,29
-23,-43,22
-28,-37,20
-34,-44,22
-37,-42,21
-38,-42,15
-39,-45,18
-31,-44,22
-30,-45,21
-40,-54,24
-39,-56,29
-39,-62,23
-42,-65,27
-36,-58,28
-36,-57,24
-39,-65,18
-48,-83,20
-30,-62,20
-30,-64,12
-35,-64,6
-33,-66,7
-26,-53,6
-25,-49,4
-25,-46,1
-30,-49,2
-33,-53,3
-27,-52,2
-24,-49,2
-25,-49,7
-27,-49,7
-27,-55,8
-28,-60,11
-34,-71,20
-30,-70,22
-29,-75,21
-28,-78,23
-16,-64,21
-11,-51,18
-21,-66,15
-16,-46,18
-27,-47,12
-38,-74,16
-25,-67,17
-11,-47,14
-10,-43,17
-27,-52,18
-30,-53,17
-24,-51,13
-21,-49,14
-18,-51,20
-19,-53,19
-24,-57,18
-21,-55,19
-26,-58,23
-26,-58,25
-30,-59,20
-31,-59,23
-30,-59,22
-28,-55,20
-31,-79,15
-32,-89,20
-16,-73,13
-15,-77,-1
-14,-81,2
-18,-65,4
-21,-53,3
-18,-46,4
-18,-46,3
-24,-44,1
-24,-49,2
-26,-54,4
-29,-53,8
-33,-52,7
-29,-49,6
-34,-55,7
-36,-54,11
-39,-60,9
-41,-66,10
-35,-68,12
-29,-65,14
-26,-69,12
-16,-48,15
-14,-42,18
-28,-63,13
-28,-75,14
-20,-66,19
-20,-57,22
-26,-44,21
-31,-43,19
-31,-43,17
-28,-41,17
-22,-40,20
-23,-43,23
-26,-45,16
-29,-45,15
-33,-53,21
-32,-55,22
-34,-58,19
-38,-67,19
-31,-66,21
-31,-54,17
-35,-56,17
-49,-78,20
-38,-73,19
-32,-72,10
-26,-71,14
-23,-77,16
-23,-70,12
-24,-53,5
-25,-50,3
-28,-52,3
-27,-50,3
-24,-47,5
-23,-44,5
-28,-46,4
-29,-41,8
-28,-39,10
-36,-55,8
-35,-60,11
-32,-60,15
-36,-66,16
-34,-70,16
-30,-71,17
-21,-70,15
-17,-57,18
-32,-60,18
-34,-62,18
-25,-55,11
-32,-49,12
-34,-46,26
-31,-43,23
-35,-40,7
-38,-41,13
-25,-48,22
-29,-47,16
-30,-49,13
-29,-49,18
-27,-47,20
-31,-54,22
-39,-58,19
-45,-66,21
-41,-65,22
-35,-83,17
-38,-102,17
-20,-65,15
-30,-63,6
-36,-63,3
-38,-67,4
-27,-70,7
-21,-62,2
-26,-58,2
-22,-50,6
-25,-46,3
-28,-48,-1
-30,-50,5
-29,-44,8
-25,-39,3
-41,-42,4
-38,-49,10
-26,-56,14
-27,-63,11
-25,-65,14
-27,-70,18
-26,-75,20
-26,-75,18
-21,-74,10
-14,-55,14
-28,-33,19
-38,-39,19
-39,-61,19
-23,-52,21
-23,-45,19
-29,-37,21
-33,-40,22
-37,-42,19
-35,-45,17
-34,-55,19
-32,-58,21
-26,-56,23
-26,-55,23
-29,-55,23
-31,-56,21
-12,-63,26
-18,-69,28
-22,-65,21
-23,-64,18
-38,-73,15
-45,-66,17
-34,-51,14
-44,-60,5
-50,-68,5
-34,-72,8
-25,-66,6
-21,-57,8
-22,-56,9
-24,-52,6
-24,-51,4
-27,-49,4
-28,-49,4
-29,-50,6
-28,-49,6
-27,-53,6
-27,-59,7
-22,-65,8
-21,-64,10
-30,-68,15
-31,-67,19
-28,-63,18
-25,-71,13
-19,-58,18
-19,-44,24
-25,-47,21
-35,-58,21
-32,-58,24
-28,-53,17
-25,-51,18
-30,-49,22
-31,-48,23
-34,-45,16
-34,-47,15
-31,-56,18
-27,-54,21
-23,-50,18
-31,-52,18
-32,-53,18
-26,-55,20
-23,-59,23
-28,-66,25
-27,-64,23
-29,-57,19
-28,-58,21
-38,-76,18
-40,-80,20
-30,-61,20
-30,-55,15
-34,-59,11
-36,-65,12
-34,-67,13
-30,-64,13
-28,-58,12
-27,-55,12
-26,-54,10
-27,-56,10
-26,-56,11
-26,-55,10
-26,-52,10
-25,-51,10
-26,-50,11
-26,-49,19
-25,-50,17
-28,-50,19
-29,-49,23
-32,-51,23
-31,-52,23
-26,-53,24
-23,-51,23
-27,-69,16
-34,-79,19
-24,-60,26
-25,-55,20
-35,-52,14
-40,-57,21
-36,-55,19
-30,-48,15
-29,-46,16
-29,-47,18
-31,-47,17
-35,-47,13
-36,-50,15
-30,-54,19
-28,-53,18
-26,-52,22
-28,-54,24
-32,-52,26
-32,-52,26
-37,-59,25
-35,-64,27
-27,-62,26
-24,-59,24
-31,-63,19
-41,-87,21
-34,-71,26
-29,-45,11
-32,-47,7
-42,-65,6
-41,-73,7
-24,-64,10
-23,-60,7
-19,-66,5
-18,-66,6
-19,-61,7
-23,-60,6
-32,-58,4
-32,-55,3
-33,-54,3
-32,-54,5
-28,-50,11
-23,-47,16
-23,-49,17
-27,-49,32
-26,-49,35
-31,-48,32
-31,-49,30
-35,-57,25
-35,-58,26
-35,-68,20
-33,-77,18
-30,-51,27
-31,-47,24
-37,-59,10
-37,-65,8
-26,-59,16
-25,-53,17
-24,-40,16
-27,-41,15
-35,-45,16
-31,-46,17
-32,-46,17
-30,-50,22
-30,-53,23
-32,-54,25
-32,-54,29
-30,-52,30
-29,-53,29
-26,-55,29
-23,-54,29
-27,-55,24
-26,-57,24
-30,-59,22
-31,-58,21
-34,-76,19
-32,-75,19
-31,-68,16
-27,-61,13
-27,-62,13
-29,-62,10
-27,-60,11
-28,-61,7
-26,-65,7
-21,-57,8
-23,-52,7
-24,-53,7
-25,-52,6
-26,-51,7
-27,-50,8
-25,-53,9
-25,-52,8
-25,-50,10
-26,-50,10
-30,-58,10
-31,-59,12
-33,-57,16
-38,-57,15
-38,-60,16
-33,-63,20
-30,-59,21
-27,-64,19
-32,-79,17
-26,-65,25
-22,-51,22
-31,-48,13
-32,-56,13
-30,-63,17
-22,-58,20
-21,-48,15
-25,-46,15
-29,-50,15
-30,-51,14
-25,-48,15
-24,-48,16
-23,-49,16
-27,-50,18
-28,-50,18
-30,-50,22
-30,-52,20
-33,-56,22
-33,-54,24
-34,-50,21
-37,-53,20
-35,-61,21
-34,-63,20
-34,-78,19
-27,-73,19
-29,-63,12
-28,-59,12
-32,-61,7
-34,-62,4
-31,-60,5
-28,-54,4
-28,-54,4
-29,-54,3
-28,-56,3
-26,-56,5
-26,-56,5
-28,-57,7
-27,-58,8
-26,-54,9
-27,-55,9
-28,-60,12
-26,-58,12
-25,-62,14
-26,-65,16
-26,-68,17
-26,-69,18
-25,-69,20
-22,-65,21
-23,-65,18
-24,-68,18
-18,-54,22
-22,-40,15
-27,-42,13
-30,-55,16
-26,-53,18
-20,-45,17
-22,-44,17
-29,-50,19
-29,-52,20
-25,-53,19
-27,-53,19
-25,-55,22
-28,-55,21
-29,-53,19
-30,-54,21
-26,-55,23
-24,-54,20
-24,-52,22
-30,-49,22
-29,-48,21
-32,-45,19
-33,-46,20
-31,-48,18
-29,-52,16
-34,-78,17
-38,-92,18
-27,-65,15
-28,-61,7
-30,-73,6
-32,-76,9
-25,-68,9
-23,-54,5
-24,-53,6
-25,-53,6
-28,-54,7
-25,-51,7
-25,-51,7
-25,-58,9
-26,-58,10
-27,-56,10
-30,-57,10
-30,-58,10
-28,-55,10
-30,-54,11
-31,-55,13
-31,-59,14
-30,-58,15
-27,-61,18
-26,-65,18
-27,-74,15
-24,-64,18
-26,-45,14
-30,-51,9
-33,-56,10
-26,-56,16
-24,-52,17
-25,-46,16
-27,-46,15
-28,-49,17
-28,-49,19
-27,-49,19
-27,-49,19
-31,-54,20
-32,-55,22
-30,-51,24
-31,-51,24
-27,-52,25
-21,-53,27
-28,-55,25
-31,-59,22
-30,-60,19
-26,-58,19
-33,-74,14
-36,-82,18
-34,-76,14
-28,-60,6
-28,-63,5
-31,-67,9
-28,-64,9
-28,-54,4
-27,-54,5
-26,-58,7
-24,-56,7
-23,-52,7
-26,-54,8
-26,-56,9
-25,-53,8
-26,-51,10
-27,-53,11
-26,-57,13
-24,-52,20
-25,-51,20
-26,-55,21
-26,-57,22
-25,-57,23
-24,-59,22
-26,-72,17
-26,-74,18
-25,-60,20
-28,-57,16
-28,-56,10
-27,-60,10
-24,-62,15
-23,-58,17
-26,-45,14
-27,-42,13
-31,-47,14
-29,-48,15
-27,-48,19
-26,-49,19
-28,-50,20
-29,-50,20
-29,-50,20
-30,-50,22
-31,-51,23
-33,-58,23
-32,-62,24
-27,-62,25
-25,-62,24
-27,-60,23
-26,-62,26
-45,-77,16
-40,-73,18
-31,-62,13
-31,-57,11
-31,-64,10
-26,-67,13
-28,-63,10
-27,-55,9
-29,-54,9
-28,-55,8
-27,-54,8
-25,-53,9
-28,-54,9
-28,-54,9
-27,-53,9
-23,-53,9
-21,-54,9
-23,-53,10
-25,-52,11
-28,-55,11
-29,-55,13
-32,-56,17
-33,-57,20
-28,-58,24
-21,-59,26
-18,-59,26
-28,-89,20
-29,-85,25
-21,-60,22
-26,-47,15
-31,-50,12
-38,-55,13
-26,-51,15
-20,-46,14
-20,-45,16
-24,-49,17
-30,-50,14
-31,-51,12
-27,-52,20
-27,-54,19
-30,-58,20
-27,-59,21
-26,-56,22
-26,-55,22
-27,-57,22
-26,-54,22
-26,-54,22
-27,-55,23
-28,-56,22
-29,-55,20
-29,-54,19
-27,-50,19
-28,-52,18
-38,-83,19
-33,-78,22
-26,-67,12
-27,-61,9
