x,y,z
-21,-57,19
-22,-57,23
-23,-56,25
-25,-55,29
-24,-56,29
-22,-62,27
-21,-66,27
-19,-63,27
-18,-59,25
-19,-60,23
-22,-73,21
-26,-84,20
-29,-95,23
-27,-85,24
-22,-66,20
-20,-60,18
-18,-60,12
-18,-63,10
-13,-71,6
-9,-70,6
-9,-59,6
-10,-54,6
-12,-48,4
-15,-48,3
-19,-47,-1
-22,-47,-3
-20,-50,0
-17,-52,5
-18,-55,8
-18,-56,10
-19,-56,10
-21,-58,12
-23,-61,15
-24,-60,20
-25,-59,22
-23,-63,23
-24,-68,24
-24,-93,28
-19,-96,29
-14,-79,28
-13,-66,27
-12,-50,21
-13,-52,16
-16,-63,10
-16,-67,9
-18,-62,12
-17,-48,14
-16,-42,13
-18,-38,9
-19,-40,9
-19,-45,9
-18,-47,10
-18,-52,14
-19,-55,17
-13,-62,33
-19,-63,33
-38,-64,23
-39,-64,19
-24,-61,20
-19,-60,19
-10,-61,24
-10,-64,25
-20,-83,21
-32,-100,19
-32,-90,19
-27,-66,23
-23,-59,23
-17,-52,16
-16,-53,15
-16,-62,13
-14,-65,12
-13,-64,9
-15,-59,8
-16,-51,5
-18,-48,4
-22,-48,3
-24,-49,2
-23,-50,0
-20,-53,2
-19,-56,5
-19,-59,6
-20,-58,5
-25,-59,5
-28,-60,6
-32,-64,8
-35,-66,11
-34,-66,19
-32,-66,20
-31,-78,26
-32,-77,30
-22,-63,27
-19,-65,26
-18,-69,23
-18,-68,21
-15,-66,20
-16,-64,23
-17,-52,24
-16,-47,20
-16,-39,12
-17,-37,10
-18,-37,9
-22,-41,9
-24,-44,10
-27,-48,13
-28,-48,14
-30,-53,16
-32,-56,18
-29,-64,22
-32,-68,22
-35,-68,21
-32,-68,20
-34,-79,21
-36,-87,23
-38,-87,22
-37,-79,21
-35,-60,18
-27,-54,14
-23,-57,12
-18,-68,11
-17,-71,10
-17,-63,4
-18,-57,1
-20,-50,-2
-25,-53,-3
-21,-53,-2
-18,-51,-3
-15,-54,-1
-15,-54,3
-17,-54,4
-18,-53,4
-24,-57,5
-26,-62,7
-27,-68,11
-26,-69,13
-22,-65,19
-21,-72,23
-21,-79,23
-23,-80,26
-21,-71,27
-16,-53,28
-15,-46,28
-14,-50,23
-15,-54,20
-15,-59,21
-15,-58,20
-16,-51,16
-17,-50,14
-19,-50,11
-22,-51,10
-26,-54,9
-26,-56,9
-24,-60,12
-23,-59,14
-20,-56,18
-21,-53,20
-21,-53,21
-21,-57,22
-21,-60,22
-18,-69,24
-17,-71,25
-17,-66,20
-17,-70,18
-23,-84,18
-26,-86,16
-26,-70,12
-25,-61,9
-22,-63,6
-21,-67,4
-20,-75,-1
-19,-74,-2
-18,-64,1
-18,-57,5
-21,-55,4
-25,-55,-2
-26,-55,-3
-25,-54,-1
-24,-55,1
-23,-53,3
-24,-53,4
-27,-52,4
-30,-51,6
-33,-53,8
-32,-53,9
-32,-53,10
-32,-56,13
-32,-58,18
-31,-61,16
-28,-70,16
-28,-70,20
-20,-63,24
-12,-61,20
-10,-66,17
-13,-69,17
-15,-67,17
-21,-60,18
-23,-56,18
-23,-49,16
-21,-47,13
-19,-47,11
-19,-48,12
-21,-51,13
-23,-52,13
-26,-54,13
-27,-56,14
-27,-56,17
-27,-57,18
-26,-60,20
-26,-71,23
-26,-75,24
-22,-72,23
-21,-75,22
-26,-96,25
-27,-97,24
-25,-69,18
-23,-57,16
-22,-66,14
-21,-72,13
-18,-78,9
-17,-73,8
-15,-59,8
-14,-54,9
-14,-50,9
-20,-52,6
-28,-53,-1
-31,-50,-4
-30,-47,-1
-25,-47,1
-24,-47,1
-29,-47,3
-34,-46,3
-40,-45,2
-41,-45,2
-42,-49,5
-44,-51,8
-43,-52,14
-39,-54,13
-34,-70,12
-33,-68,16
-24,-60,25
-20,-58,26
-16,-58,26
-15,-62,25
-16,-68,23
-16,-63,22
-16,-58,21
-16,-49,17
-17,-48,13
-22,-51,10
-24,-53,9
-29,-55,9
-29,-56,11
-29,-56,14
-29,-58,15
-30,-62,17
-29,-63,18
-24,-64,22
-23,-65,23
-23,-69,24
-24,-68,24
-24,-67,23
-25,-74,23
-29,-87,26
-24,-75,22
-21,-66,20
-19,-67,15
-20,-72,13
-18,-81,8
-17,-80,6
-16,-68,4
-15,-61,3
-15,-53,1
-17,-53,0
-21,-52,-3
-21,-51,-4
-19,-49,-4
-19,-48,-2
-21,-45,2
-22,-45,3
-27,-47,3
