x,y,z
-40,50,10
-41,53,10
-40,55,11
-38,58,14
-38,58,12
-39,66,8
-39,75,11
-34,61,11
-36,58,12
-36,57,14
-37,57,13
-30,54,15
-28,53,17
-34,53,19
-36,50,18
-34,47,19
-32,44,21
-33,45,21
-35,43,21
-36,42,21
-38,41,19
-41,41,20
-42,43,18
-42,45,19
-41,47,21
-41,46,20
-40,47,20
-41,52,19
-41,77,20
-39,73,19
-40,66,13
-38,60,11
-37,60,9
-30,63,8
-28,64,7
-26,57,3
-26,53,2
-27,48,3
-29,48,2
-30,47,3
-29,47,5
-30,49,5
-32,51,7
-35,55,8
-36,56,8
-39,56,10
-40,55,10
-40,59,11
-40,60,12
-39,62,13
-37,72,12
-35,72,13
-33,71,14
-32,69,15
-28,63,14
-25,58,15
-21,57,18
-21,59,20
-20,57,20
-20,52,20
-22,46,19
-23,45,19
-27,47,19
-27,48,18
-30,50,18
-32,50,18
-33,47,19
-33,46,20
-34,46,22
-34,49,22
-34,52,22
-35,56,22
-35,58,21
-36,65,19
-39,74,20
-37,70,20
-38,65,18
-36,62,18
-38,60,18
-32,58,17
-30,57,16
-30,62,13
-29,62,12
-25,58,9
-24,55,8
-26,52,8
-27,50,7
-28,47,3
-33,47,2
-33,46,2
-32,46,0
-37,48,0
-45,51,2
-44,51,1
-42,55,4
-43,59,6
-44,63,9
-41,63,9
-34,68,7
-36,81,9
-30,70,13
-30,58,10
-30,55,13
-29,58,13
-25,63,14
-25,59,18
-28,54,15
-27,45,10
-28,43,12
-29,45,13
-30,47,12
-31,47,15
-31,46,15
-35,46,17
-36,46,19
-39,49,20
-39,51,21
-39,52,21
-40,52,20
-42,68,16
-44,82,17
-40,79,16
-35,71,11
-34,65,11
-33,60,6
-31,62,7
-28,65,6
-26,62,4
-23,52,1
-25,49,0
-28,48,0
-29,48,-1
-27,50,-1
-26,50,-1
-30,52,0
-33,52,2
-38,51,4
-38,51,6
-42,54,10
-42,53,12
-42,55,15
-39,60,17
-38,64,16
-34,72,16
-31,65,15
