x,y,z
-11,50,3
-12,52,7
-12,53,7
-12,58,9
-11,61,11
-9,63,13
-8,62,14
-11,69,14
-13,76,15
-13,78,13
-13,80,11
-15,96,9
-13,95,11
-12,64,10
-13,59,7
-8,68,7
-8,73,4
-11,74,2
-11,64,0
-12,60,0
-12,58,1
-12,59,1
-15,59,0
-17,60,-1
-18,60,-2
-18,57,-2
-16,52,-1
-15,53,-1
-16,60,0
-16,67,1
-14,75,1
-13,76,1
-14,81,2
-14,86,2
-13,79,5
-11,57,8
-13,55,8
-13,60,10
-12,63,9
-13,61,6
-13,56,6
-10,54,9
-10,56,10
-12,61,12
-12,64,12
-11,66,12
-10,65,12
-6,57,14
-7,61,10
-10,68,11
-12,71,11
-15,76,8
-15,83,4
-15,92,4
-16,92,8
-16,77,9
-15,59,5
-13,59,2
-12,67,-6
-13,69,-8
-14,62,-5
-13,59,-3
-15,57,0
-17,57,0
-20,59,-3
-23,60,-4
-23,57,-4
-20,56,-2
-17,56,2
-17,57,1
-16,62,0
-17,71,-1
-16,73,1
-15,73,6
-14,77,7
-15,82,5
-15,82,6
-12,60,10
-11,52,11
-12,55,11
-12,59,11
-14,67,8
-14,67,7
-11,60,7
-8,58,8
-8,59,13
-10,60,14
-12,64,12
-12,65,12
-11,62,10
-10,58,10
-10,59,9
-12,68,9
-13,69,10
-13,64,9
-13,64,8
-16,83,3
-18,99,4
-20,82,9
-19,69,6
-16,66,2
-12,66,1
-10,71,-4
-10,71,-5
-9,58,-3
-9,55,-1
-12,56,3
-16,62,1
-17,63,-1
-17,61,-2
-14,58,-1
-13,54,2
-13,54,3
-15,68,2
-14,70,2
-11,75,1
-11,79,1
-10,94,0
-11,87,3
-9,57,8
-10,55,5
-8,57,1
-8,60,1
-10,63,3
-12,54,6
-12,53,7
-11,56,7
-11,60,6
-13,66,6
-13,65,7
-13,62,9
-11,60,8
-10,59,6
-11,67,5
-10,79,4
-9,79,4
-3,94,4
-2,96,3
0,68,-2
-3,65,-6
-2,64,-8
3,65,-8
13,68,-8
7,53,-12
-4,50,-16
5,53,-4
-2,52,-2
-15,71,-2
-21,74,-6
-25,71,-8
-25,67,-8
-24,62,-6
-23,62,-5
-19,63,-4
-18,63,-3
-20,66,-2
-20,72,-1
-19,78,1
-17,76,1
-6,83,0
-3,87,-2
-5,67,-3
-7,45,3
-9,48,5
-5,59,6
-5,62,3
-7,58,-1
-6,53,2
-6,51,7
-7,52,7
-8,58,9
-8,62,9
-9,66,13
-9,66,14
-8,58,15
-6,55,14
-10,66,15
-11,64,17
-12,67,15
-16,87,10
-16,104,8
-11,96,5
-13,81,5
-16,59,3
-12,58,7
-14,68,1
-16,69,-1
-16,68,-6
-15,64,-6
-15,63,-3
-17,64,1
-23,65,5
-22,65,6
-23,54,8
-22,52,10
-31,46,8
-26,45,21
-18,46,24
-13,47,22
-15,52,21
-19,59,19
-19,62,19
-16,64,21
-16,69,18
-22,84,9
-22,80,10
-16,64,17
-15,62,17
-10,65,12
-11,65,9
-12,68,4
-11,66,4
-9,59,6
-10,57,6
-14,57,8
-16,57,9
-15,58,9
-14,61,8
-13,62,9
-12,62,10
-11,62,10
-12,66,13
-12,65,13
-14,67,11
-14,68,10
-16,85,6
-16,97,9
-17,77,14
-18,72,11
-18,75,6
-16,72,4
-14,71,1
-13,68,0
-10,60,0
-10,55,0
-11,58,0
-15,62,-1
-17,62,-2
-20,58,-3
-19,56,-4
-15,50,-3
-15,49,-1
-16,53,2
-17,59,2
-16,71,2
-14,78,0
-9,83,2
-8,89,1
-5,87,4
-3,72,9
-6,52,12
-11,55,10
-12,59,9
-13,66,8
-11,63,8
-8,56,12
-8,56,14
-8,60,16
-9,61,16
-10,66,14
-9,68,14
-6,61,14
-7,56,13
-10,65,11
-12,68,12
-13,69,10
-13,69,8
-15,83,2
-17,102,3
-15,78,6
-17,64,1
-16,66,2
-9,70,1
-12,70,-2
-12,67,-1
-11,63,0
-11,59,0
-12,58,0
-14,58,0
-15,59,0
-16,60,-1
-15,58,0
-14,57,2
-14,57,2
-13,62,2
-13,64,2
-11,76,-1
-10,75,0
-12,82,1
-12,95,3
-12,87,4
-7,53,8
-8,50,7
-8,55,8
-8,57,8
-11,63,7
-11,61,8
-9,57,15
-9,57,18
-9,62,21
-8,64,20
-5,67,19
-3,67,18
-1,58,16
-2,56,12
-4,59,11
-10,67,10
-13,67,10
-14,66,7
-13,67,3
-17,85,1
-19,99,2
-18,80,6
-19,71,3
-18,69,-2
-14,69,-3
-10,70,-3
-9,69,-1
-9,60,2
-9,58,2
-12,61,1
-11,62,1
-9,64,2
-11,64,3
-17,54,3
-12,50,3
-13,51,2
-13,58,2
-13,61,4
-13,71,6
-13,72,6
-14,80,6
-15,92,4
-10,89,6
-9,77,9
-8,57,9
-8,52,9
-9,59,7
-10,62,7
-12,67,6
-10,64,9
-9,58,13
-10,64,19
-10,62,22
-8,57,21
-6,59,19
-2,58,16
-2,57,15
-5,52,14
-6,54,13
-11,62,14
-13,63,15
-13,67,14
-14,73,12
-14,89,10
-13,87,12
-13,71,14
-13,66,16
-12,66,16
-11,68,12
-11,68,9
-8,67,6
-7,63,6
-5,61,7
-6,62,7
-9,64,7
-12,64,8
-14,60,8
-14,57,7
-14,51,4
-14,50,3
-14,50,4
-13,52,4
-14,62,7
-13,68,6
-13,77,5
-13,78,4
-13,90,2
-14,104,1
-12,86,5
-14,53,9
-14,47,12
-11,54,12
-10,59,10
-11,66,4
-9,63,4
-5,56,11
-4,55,14
-4,53,17
-6,55,17
-9,62,18
-8,66,19
-1,61,19
1,56,17
0,61,13
-6,65,11
-7,64,11
-11,66,9
-13,72,8
-17,99,10
-16,90,12
-17,63,9
-16,62,9
-11,69,9
-11,71,6
-10,70,2
-9,66,1
-7,62,1
-7,63,1
-10,66,0
-13,65,1
-18,64,1
-18,63,1
-16,58,0
-16,52,0
-17,50,1
-19,50,5
-18,53,5
-18,62,5
-17,66,5
-16,70,6
-15,74,8
-10,80,9
-10,83,8
-12,92,6
-12,86,8
-10,59,15
-11,50,14
-12,61,11
-13,60,8
-13,65,2
-12,64,5
-9,58,8
-11,53,12
-13,50,12
-13,52,11
-12,57,10
-11,64,7
-11,66,7
-10,62,10
-11,61,9
-10,66,13
-10,65,13
-12,70,9
-13,75,6
-15,92,5
-16,88,5
-17,70,5
-16,62,6
-16,54,8
-16,60,7
-18,62,5
-17,70,1
-15,69,-1
-10,65,-2
-9,63,-1
-10,62,2
-10,61,3
-16,61,2
-18,60,1
-16,59,-1
-16,61,-1
-14,65,1
-13,67,2
-11,70,3
-5,71,3
-1,74,3
-5,82,2
-11,82,2
-10,58,9
-9,51,11
-8,54,10
-8,57,11
-5,64,8
-4,69,7
-1,63,10
-1,59,12
-5,57,13
-6,58,14
-8,61,12
-8,63,11
-7,64,13
-6,60,13
-6,54,11
-7,57,10
-10,68,12
-10,69,10
-10,70,10
-11,75,6
-12,87,5
-13,91,7
-13,73,8
-14,62,8
-13,64,9
-12,69,6
-13,71,4
-12,72,2
-11,66,2
-9,60,2
-10,60,2
-10,61,1
-11,63,0
-13,65,1
-13,64,1
-12,62,5
-9,60,4
-9,65,3
-6,65,1
-5,66,2
-5,72,2
-6,78,2
-9,89,2
-6,72,6
-3,53,10
-4,52,8
-5,59,7
-8,63,7
-9,68,7
-8,64,10
-5,57,13
-5,57,13
-7,62,14
-6,69,14
-6,68,14
-5,60,15
-5,58,15
-6,54,13
-8,55,13
-13,61,13
-13,64,13
-12,68,12
-13,72,10
-15,98,10
-14,98,14
-11,70,14
-10,63,12
-7,66,9
-7,72,7
-9,79,2
-10,73,0
-8,66,0
-10,61,2
-10,60,4
-12,61,4
-14,62,3
-14,58,2
-13,55,2
-12,51,2
-11,51,3
-11,53,4
-12,56,3
-14,67,4
-14,72,5
-13,80,6
-12,80,5
-14,99,1
-14,110,1
-10,71,6
-11,45,9
-9,50,10
-7,58,8
-9,62,3
-7,64,0
-5,60,2
-6,54,7
-8,53,9
-13,58,11
-11,60,11
-7,65,14
-5,64,16
1,58,17
2,54,17
-1,53,15
-7,59,13
-13,71,12
-12,73,13
-11,69,12
-11,89,11
-10,97,12
-13,78,12
-14,68,8
-11,67,5
-9,69,4
-9,72,0
-11,72,-1
-12,67,0
-11,65,2
-10,63,3
-10,63,2
-13,65,0
-14,65,-1
-16,59,0
-16,51,0
-15,50,1
-14,50,2
-14,53,2
-15,61,3
-15,66,4
-15,78,4
-14,81,4
-13,84,4
-14,89,4
-13,97,6
-10,81,10
-8,47,13
-8,46,13
-8,56,13
-8,58,11
-10,66,7
-9,63,8
-3,57,12
-2,55,17
-4,56,18
-6,61,16
-4,64,15
0,63,12
2,60,11
0,56,9
-2,58,8
-7,64,8
-9,64,8
-10,66,7
-11,68,6
-13,69,5
-15,79,4
-17,97,7
-17,84,9
-18,66,7
-17,65,7
-11,70,3
-9,71,-1
-10,71,0
-7,63,2
-7,60,3
-9,59,3
-10,60,3
-14,62,2
-17,64,1
-17,60,2
-17,56,1
-15,54,1
-14,56,3
-12,67,1
-11,71,1
-10,77,2
-10,81,2
-9,97,2
-6,80,7
-1,52,11
-1,52,6
-3,55,5
-9,62,4
-10,65,7
-10,64,15
-12,60,15
-9,56,16
-7,57,17
-5,62,14
-5,65,12
-4,68,12
-4,64,12
-6,57,11
-7,60,11
-11,67,11
-12,67,9
-13,69,5
-12,80,4
-15,98,4
-14,80,7
-14,60,5
-16,63,4
-12,67,5
-13,72,2
-14,74,0
-12,70,1
-10,65,2
-8,59,2
-9,58,2
-10,60,1
-12,62,0
-14,65,0
-13,65,1
-13,63,3
-13,63,3
-10,72,0
-10,72,-2
-9,75,-1
-9,84,-1
-12,78,3
-8,49,13
-8,46,11
-8,59,5
-8,62,4
-9,68,6
-9,66,10
-6,57,15
-5,55,18
-5,57,18
-5,58,18
-5,63,18
-6,65,18
-6,67,17
