x,y,z
1.2079830169677734,-0.2517470121383667,0.2603480219841003
1.2825860977172852,-0.2414990067481994,0.2551020085811615
1.272765040397644,-0.2144150137901306,0.2553460001945495
1.2904551029205322,-0.1987990140914917,0.2556509971618652
1.40910005569458,-0.1987380087375641,0.2223450094461441
1.520974040031433,-0.1833660006523132,0.1767170131206512
1.2983241081237793,-0.1478030085563659,0.1950780004262924
0.8465580344200134,-0.090158000588417,0.2751100063323974
0.6011550426483154,-0.0605730041861534,0.3260450065135956
0.6549570560455322,-0.0781410038471221,0.319579005241394
0.7586570382118225,-0.1346880048513412,0.2748660147190094
0.8018450140953064,-0.1761070042848587,0.2382050156593322
0.8533900380134583,-0.1911130100488662,0.2135000079870224
0.9098150134086608,-0.1920280009508133,0.1967860013246536
0.915427029132843,-0.1803770065307617,0.1894660145044326
0.8674200177192688,-0.1453020125627517,0.2120360136032104
0.7869000434875488,-0.1058960035443306,0.2491240054368972
0.7234600186347961,-0.0910730063915252,0.2854190170764923
0.7163840532302856,-0.1206580027937889,0.3055490255355835
0.746457040309906,-0.1781810075044632,0.3048170208930969
0.7851920127868652,-0.2000190019607544,0.3059149980545044
0.833016037940979,-0.18019400537014,0.3162240087985992
0.889197051525116,-0.1514630019664764,0.317993015050888
0.9483670592308044,-0.1430450081825256,0.3088430166244507
0.9738040566444396,-0.1307229995727539,0.2995100021362304
0.9353740215301514,-0.1016260012984275,0.3073180019855499
0.867603063583374,-0.0709430053830146,0.3270210027694702
0.8179490566253662,-0.0480070002377033,0.3499570190906524
0.7986730337142944,-0.0551440007984638,0.3586800098419189
0.7700640559196472,-0.0659410059452056,0.3491640090942383
0.7709180116653442,-0.067221999168396,0.3443450033664703
0.8612590432167053,-0.0908290073275566,0.3586190044879913
0.9727060198783876,-0.1487790048122406,0.3704530000686645
1.0272400379180908,-0.1919060051441192,0.3423320055007934
1.0476750135421753,-0.1840370148420334,0.2992050051689148
1.0943400859832764,-0.1686650067567825,0.2591280043125152
1.1783370971679688,-0.2125850021839141,0.2382050156593322
1.2885640859603882,-0.2541260123252868,0.2259440124034881
1.3765259981155396,-0.2562000155448913,0.2288110107183456
1.347124099731445,-0.2441830039024353,0.2551630139350891
1.2091420888900757,-0.2363140136003494,0.2769400179386139
1.0520670413970947,-0.2335080057382583,0.2575420141220093
0.9564800262451172,-0.242902010679245,0.215147003531456
0.95770001411438,-0.2500390112400055,0.1680550128221511
0.9920430183410645,-0.2396080046892166,0.127124011516571
1.0248000621795654,-0.215147003531456,0.0915000066161155
1.0143080949783323,-0.1872090101242065,0.080825001001358
0.9437920451164246,-0.1632360070943832,0.0874740034341812
0.8715680241584778,-0.1385309994220733,0.0984540060162544
0.8307590484619141,-0.1398730129003524,0.1039440035820007
0.8188640475273132,-0.1542080044746399,0.1088240072131156
0.8186200261116028,-0.170617014169693,0.1139480024576187
0.8172780275344849,-0.1893440037965774,0.1178520023822784
0.8281360268592834,-0.2100230157375335,0.1149240061640739
0.8492420315742493,-0.2307630032300949,0.1025410071015358
0.8669320344924927,-0.2413160055875778,0.0865590050816536
0.8748010396957397,-0.2458910048007965,0.0886330008506774
0.8982250094413757,-0.2438780069351196,0.0945500060915947
0.9106690287590028,-0.2167330086231231,0.1134600043296814
0.8718730211257935,-0.1858670115470886,0.1539640128612518
0.8023330569267273,-0.1596980094909668,0.2585790157318115
0.7479820251464844,-0.1260260045528412,0.268887996673584
